Gene,border,centrality_betweenness,centrality_degree,centrality_eigenvector_weighted,class,color,feature,shape,size
YALI0D24299g,2,0.0,0.0010775862068965517,2.1343572378592052e-05,changed_regulation,green,,circle,30
YALI0B11572g,2,0.0,0.0010775862068965517,0.001498181306661169,lowly_expressed,lightblue,,circle,30
YALI0F25113g,15,0.0005123703499835732,0.004310344827586207,0.00028004245867845794,upregulated,red,Transcription_Factor,roundrectangle,80
YALI0B10362g,2,0.0,0.0010775862068965517,0.0003078969381206986,lowly_expressed,lightblue,,circle,30
YALI0C12210g,2,0.0,0.0010775862068965517,0.0004357460290259099,downregulated,darkblue,,circle,30
YALI0F04620g,2,0.0,0.0010775862068965517,2.3730750401449425e-06,lowly_expressed,lightblue,,circle,30
YALI0E12353g,2,0.007288847195948009,0.014008620689655173,0.013906328663049609,downregulated,darkblue,,circle,30
YALI0D25542g,2,0.008732411816853124,0.029094827586206896,0.04000745263402792,downregulated,darkblue,,circle,30
YALI0E13794g,2,0.0019780608273905365,0.023706896551724137,0.04544526074654417,downregulated,darkblue,,circle,30
YALI0E08206g,2,1.736252561207001e-06,0.009698275862068966,0.022724963265981186,downregulated,darkblue,,circle,30
YALI0E05225g,2,0.0021267451211262195,0.02478448275862069,0.047135890473255115,downregulated,darkblue,,circle,30
YALI0B22836g,2,0.0,0.0021551724137931034,0.003804298661195225,downregulated,darkblue,,circle,30
YALI0E11355g,2,0.0007098461008700088,0.004310344827586207,3.9897241324838e-06,highly_expressed,orange,,circle,30
YALI0C12012g,2,8.882417032082828e-05,0.003232758620689655,2.9166819722681086e-06,highly_expressed,orange,,circle,30
YALI0D13046g,2,9.142593887466756e-05,0.0021551724137931034,2.1546346477758234e-06,highly_expressed,orange,,circle,30
YALI0C18227g,2,0.0,0.0010775862068965517,1.0998043634420555e-05,lowly_expressed,lightblue,,circle,30
YALI0D06578g,2,0.0025831901628117168,0.00646551724137931,8.205196179497855e-06,lowly_expressed,lightblue,,circle,30
YALI0D08756g,2,3.648415621130719e-05,0.0021551724137931034,4.973314683727925e-06,lowly_expressed,lightblue,,circle,30
YALI0A17149g,2,0.0,0.0010775862068965517,1.3639175874230181e-06,lowly_expressed,lightblue,,circle,30
YALI0F06072g,15,0.0032914333961582064,0.0075431034482758615,1.8367012556435803e-05,lowly_expressed,lightblue,Transcription_Factor,roundrectangle,80
YALI0F25817g,2,0.0,0.004310344827586207,0.0038641834165593315,downregulated,darkblue,,circle,30
YALI0B14058g,2,0.0019562148058028615,0.0075431034482758615,0.0028002896592303314,downregulated,darkblue,,circle,30
YALI0F12221g,2,0.0,0.0010775862068965517,1.9487334347134676e-07,lowly_expressed,lightblue,,circle,30
YALI0C12342g,2,0.0,0.003232758620689655,1.0424277964953955e-06,lowly_expressed,lightblue,,circle,30
YALI0D19822g,2,0.001878510582896254,0.003232758620689655,0.0021116277225710525,upregulated,red,,circle,30
YALI0F04059g,2,0.0019828106385863537,0.005387931034482759,0.002825794186323593,upregulated,red,,circle,30
YALI0D23463g,2,0.0,0.0010775862068965517,6.707676442859916e-05,changed_regulation,green,,circle,30
YALI0E10109g,2,0.0008375333986752642,0.00646551724137931,0.001467567215825435,downregulated,darkblue,,circle,30
YALI0F09339g,2,0.0021818777547749865,0.00646551724137931,0.006976013899466983,downregulated,darkblue,,circle,30
YALI0F15829g,2,2.369695005749057e-06,0.009698275862068966,0.02022339453015481,downregulated,darkblue,,circle,30
YALI0F31603g,2,0.0,0.003232758620689655,0.008919156602221773,downregulated,darkblue,,circle,30
YALI0A06435g,2,0.0004389249920614437,0.011853448275862068,0.01574368750425154,upregulated,red,,circle,30
