Gene,MT_t1_rep1,MT_t1_rep2,MT_t2_rep1,MT_t2_rep2,WT_t1_rep1,WT_t1_rep2,WT_t1_rep3,WT_t2_rep1,WT_t2_rep2
YALI0E35090g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E35112g,0.52486172,0.559923835,0.218563055,0.227490198,0.19112733699999998,0.50586509,0.670337705,0.182000747,0.493271885
YALI0E35134t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E35156g,0.067253012,0.055545047,0.048009457,0.014574697,0.271274385,0.475338482,0.8780228240000001,0.419771081,0.36738055700000005
YALI0E35200g,0.0,0.045561950999999996,0.0,0.0,0.0,0.047261335999999994,0.03131374,0.09182019699999999,0.0
YALI0E35222g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0F00099r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0F00110g,0.0,0.299607617,0.31075315800000003,0.44024564299999996,0.585296985,0.0,0.411827623,0.24151757899999998,0.051138969000000006
YALI0F00132g,42.623296999999994,42.04747266,32.532075899999995,27.36799895,60.8694221,68.21022391,58.82011245,58.16878391,61.85122492
YALI0F00154g,37.88500753,33.26022431,34.97501132,29.32010486,32.78668273,43.96781201,38.68225441,45.25014078,37.93624637
YALI0F00176g,85.60244712,88.05253854,149.816053,124.81493429999999,45.02518996,44.86541571,49.32213603,46.60519139,51.99724276
YALI0F00198g,29.77589016,31.82186645,39.69684395,27.65970174,23.99276904,30.54377747,31.60697617,25.40335733,24.80474131
YALI0F00220g,56.22677937,63.15007384,77.9670507,77.53120938,81.36638121,84.86463049,93.5243038,74.18543739,93.78986494
YALI0F00242g,17.06422463,20.01378881,9.995893253,10.6916799,49.701469,43.01229587,45.30103852,35.80498116,49.40024414
YALI0F00264g,826.8041696,873.1054914999999,536.8782872,567.2240587,1001.81305,969.5672613,965.5147066,806.7001127,1040.100764
YALI0F00286g,63.03311605,65.36387601,54.70134938,51.33374903,47.26374559,59.15846896,54.94356991,42.01656894,46.61598775
YALI0F00308g,2.651645146,1.552208211,3.658979708,2.962111948,1.17157382,1.785750607,2.249976093,1.194379905,0.8911650259999999
YALI0F00330g,3.427424653,3.775771759,4.158665629,2.423068231,0.930798661,2.327580492,2.328091069,2.304514583,1.4914950869999999
YALI0F00352g,0.0,0.12395530800000001,0.0,0.130100603,0.016816131,0.085719091,0.028397264,0.124902474,0.0
YALI0F00374g,1.152637502,0.7437318490000001,1.671364535,0.7806036190000001,2.421522821,4.628830888,2.555753777,19.78455183,4.823908872
YALI0F00396g,86.10540103,90.0845202,122.04790320000001,115.1727636,93.6238077,120.888919,114.61372469999999,97.61475271,104.38970929999999
YALI0F00418g,46.01944565,48.76139528,48.71046916,39.53903861,76.57136157,92.78989154,91.04763798,56.35190377,81.38775657
YALI0F00440g,2.5854299519999997,3.090619017,4.310549132,2.727775981,2.801567375,2.695865397,3.524100486,3.185013079,2.577688148
YALI0F00462g,380.3703756,403.4158124,470.82406610000004,351.3127131,142.2644658,187.9955001,243.22705159999998,111.9389117,181.33086809999998
YALI0F00484g,968.3455734999999,1059.7662369999998,946.6512301000001,889.9500786,665.0863774000001,679.4309412,751.4747739000001,501.9681725,715.137186
YALI0F00506g,1203.639738,1253.0170050000002,1967.0375510000001,1684.2325079999998,1436.01279,1452.928721,1664.420293,1343.0109400000001,1513.985713
YALI0F00528g,210.2242,210.52452180000003,141.4193492,144.4809539,201.3840111,369.0054683,410.26048480000003,274.32574189999997,239.23868829999998
YALI0F00550g,17.32081626,18.51263116,16.35667111,12.43547284,15.3813974,22.33251923,22.11031934,15.22726427,19.96560754
YALI0F00572g,45.73506429,45.43105154,56.62064211,50.62970117,42.28094976,49.37351099,46.17198445,39.12531165,47.60774607
YALI0F00594g,7.300961098999999,7.780579342999999,7.907148969,7.847318115,10.24199376,12.54754399,12.4076931,9.432538735,11.23127316
YALI0F00616g,9.074210974,9.086372951,8.523350317,9.684703399,7.826105442,9.498343791,9.149456141,4.968265528,7.273699275
YALI0F00638g,101.2380683,107.2306967,105.54430520000001,90.20022104,116.215962,132.3874746,130.0975116,93.77760208,118.4390585
YALI0F00660g,57.207530799999994,55.63114229999999,46.13776261,44.75532038,36.85192847,44.73479714,41.42421739,35.60233798,42.54047684
YALI0F00682g,7.757916252999999,9.016637515,24.59922825,49.11582852,19.39388945,20.2211676,30.32692052,31.26642322,29.31872482
YALI0F00704g,66.5585514,69.03261157,76.79715567,54.53864921,82.63792956,142.46454,167.11003689999998,85.769414,104.1006855
YALI0F00726g,0.197528604,0.40785294899999996,0.0,0.0,0.0,0.0,0.630694077,0.41096943,0.261056189
YALI0F00748g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0F00770g,17.87796056,19.94319846,23.28253801,20.81722098,11.13649346,22.31933972,22.19330873,12.09038673,16.94556261
YALI0F00792g,21.44678864,23.40578548,23.40223926,21.10295248,18.54975074,28.88503372,23.52540184,17.15246068,21.84382355
YALI0F00814g,13.10787472,12.149557000000001,9.306005057,11.92250059,13.74876336,17.41838707,16.97180243,11.94379905,11.21181945
YALI0F00836g,112.75680990000002,131.9950932,158.46698510000002,156.06935190000002,110.00146389999999,115.44586570000001,126.56355249999999,100.7138967,126.1757612
YALI0F00858g,9.500357441,9.923799568,17.75512228,14.33309712,13.94176526,25.83989234,28.9320685,14.22687764,18.1731747
YALI0F00880g,294.918712,296.15295469999995,368.2369167,629.7659759,902.3995967000001,863.2695781,949.4490768999999,731.821522,994.8006155999999
YALI0F00902g,81.89602138,73.03529855,44.87258243,47.81742282,125.7399399,156.35449440000002,157.33448700000002,96.58240779,146.12146189999999
YALI0F00924g,169.05872050000002,171.2361742,85.19207757,67.85142416,233.6611597,306.6063787,309.6129022,258.3461044,229.0363232
YALI0F00946g,7.254458162000001,7.247832667999999,13.29475905,13.65061934,13.60178623,15.28693513,17.35145192,12.98349281,17.7662316
YALI0F00968g,15.31877555,15.97458383,28.14827218,23.63625706,26.95014256,35.9779907,44.13537222,20.09668185,32.17114665
YALI0F00990g,8.763008577999999,10.44859164,11.15133893,13.46384667,4.616524635,5.2134838530000005,6.122624147000001,5.222399272,7.240770736
YALI0F01012g,18.5945775,18.03841775,23.20086875,21.08651504,42.13576491,45.69657788,41.69625312,41.55524918,36.21254821
YALI0F01034g,29.03429918,28.72576206,31.67537638,27.63590323,51.72195802,63.12602052,56.39396941,52.30489679,49.45442792
YALI0F01056g,7.176253052000001,8.522696192,12.68563152,7.537599362000001,6.180165387000001,15.72904981,17.53522562,7.301826392000001,8.039667133
YALI0F01078g,0.0,0.047353713,0.040929411,0.049701354,0.11563451699999999,0.09823985699999999,0.0,0.047715552,0.040413193
YALI0F01100g,11.76334819,7.597155597,25.97832798,40.6256252,6.003358662,6.557510425,3.9255481260000002,9.163897281,8.707979544
YALI0F01122g,40.11956706,45.08092033,43.28489456,34.51306765,23.17091688,35.00760947,31.90140879,22.27639285,25.78274706
YALI0F01144g,43.79039174,45.13370932,37.68104887,37.29061622,37.95934625,46.70037098,46.413095299999995,45.47858438,42.36082089
YALI0F01166g,64.23360945,67.27011011,74.78627202,66.90246866,59.05266357,69.6814047,69.40545402,53.91796369,59.52488864
YALI0F01177r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0F01188g,32.48310864,30.06329407,17.58912201,13.71260358,24.69953278,42.73831397,43.21333395,30.51545865,28.51728083
YALI0F01210g,61.23386728,55.45369049,133.89862920000002,115.00893319999999,79.29849997,49.88309684,56.83278996,50.91550733,68.45229137
YALI0F01232g,103.003336,115.78100570000001,111.73874509999999,92.60915056,74.70756118,90.50140423,84.76694262,53.02575621,85.00730975
YALI0F01254g,65.60928545,71.88829267,46.47898351,44.36126923,44.10366902,62.01968567,57.42599789,45.56226969,38.99626418
YALI0F01276r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0F01320g,5.866297972999999,8.613947693,7.361904414,8.787749522999999,23.76465861,21.47459521,23.05055792,18.81832155,23.70164346
YALI0F01342r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0F01386g,0.10849854699999999,0.028003193,0.0,0.11756599400000001,0.0,0.116190661,0.221328843,0.112868681,0.19119065300000002
YALI0F01408g,6.673164484,7.593893615,13.70248252,14.91363757,6.181255622999999,5.562717822000001,5.757171667000001,3.2343166869999997,4.40966739
YALI0F01419r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0F01430g,80.85038052,84.10312811,74.40170058,68.07370146,74.19574497,76.67838148,81.0769536,75.61352585,77.44204893
YALI0F01452g,282.04690389999996,301.3500901,279.6740998,267.94173739999997,221.0627375,260.2521503,255.8661022,184.3298479,262.9166454
YALI0F01474g,22.95468533,23.56578612,26.1474649,19.03691968,26.18667742,29.25130305,26.61462965,28.74849502,24.68780588
YALI0F01496g,1044.4748220000001,1160.908751,1245.809411,1416.632014,1212.923485,1008.9822710000001,1115.739869,1265.1478619999998,1133.60045
YALI0F01518g,5.149211567,5.9705140089999995,6.153984996,4.423420509,5.327655955,8.801305027,7.515594125,6.160909137999999,5.020497263999999
YALI0F01540g,12.15256751,13.09730856,8.490334042,6.464999206,7.731798188,7.734499475,7.642359116000001,7.186696179,6.6125309539999995
YALI0F01562g,16.15371959,16.17274564,19.15220222,15.26487139,11.35429272,18.27788693,20.68435818,10.56460371,14.12230345
YALI0F01584g,13.55892776,13.18530321,16.23611262,17.29873378,14.92263439,14.05180805,16.60327186,12.83105269,18.76745374
YALI0F01606g,0.104316639,0.624633393,0.9680816729999999,1.989408883,2.05128147,1.318204821,3.49358915,3.233846329,3.78672305
YALI0F01628g,0.156009853,0.644251793,1.1136970929999999,1.014287505,3.6708435130000003,0.8353516459999999,2.87807177,3.083579542,4.948428143
YALI0F01650g,0.663041875,1.127440637,5.394470296000001,4.310721897,9.242659559,4.385596144,14.99918172,9.04787155,17.18204216
YALI0F01672g,4.5552888519999994,3.911702042,3.127756343,3.121509954,3.529867566,4.9846197430000005,5.1855444539999995,2.8344032969999997,4.938791864
YALI0F01694g,87.75840840000001,93.41331108,108.17460420000002,96.43671684,55.71907179,60.69115904,60.21426963,49.3534698,65.40628441
YALI0F01716g,17.18616014,18.23775182,30.03621574,25.70621242,26.94339108,31.97078036,32.3565098,20.53823381,33.31816063
YALI0F01738g,12.83731822,14.35633017,18.49379692,13.25502587,11.35488471,15.40375009,16.77055699,9.71227869,11.86811588
YALI0F01771g,1209.173452,1216.056957,923.6614194,974.7995302999999,1312.710098,1451.581669,1487.2094359999999,1639.67184,1293.231628
YALI0F01793g,75.82173666,90.39012825,97.67715737,79.46027317,76.85057206,81.05227802,85.40736076,69.33122394,84.05720825
YALI0F01815g,19.48350323,21.76931099,24.82814636,18.04381172,21.14752317,28.70709501,33.52564097,18.88043803,24.8617148
YALI0F01837g,22.67874007,23.47880523,27.63180586,18.26208011,13.34158701,23.64780961,19.86443071,13.74341395,14.75981935
YALI0F01859g,39.36804159,42.61612509,34.94450918,29.49138745,34.72869937,40.69237938,43.651210999999996,30.84782499,33.22689679
YALI0F01881g,29.19012508,30.59590075,27.58562825,23.83493575,25.12917676,28.74481511,30.66656401,25.75840675,26.63533485
YALI0F01903g,31.36477168,33.03806159,50.26685971,42.04121548,39.21212605,43.7061638,47.51415136,33.25970127,46.13613093
YALI0F01925g,23.90164302,23.49730485,29.08724656,23.60854352,22.06330532,28.85606429,31.64840782,24.01404568,29.35365056
YALI0F01947g,38.3732235,47.45505017,61.17337049,49.51282023,25.08832172,35.93515713,34.70032095,30.06652347,29.78129004
YALI0F01969g,29.80048208,28.06531814,20.65555781,15.90793079,17.58444103,26.60244353,20.86567868,21.54798972,19.24940245
YALI0F01991g,135.06158259999998,97.71793398,39.99615411,40.77784817,86.87335669,87.02639341,79.29665849,74.48030585,70.11525335
YALI0F02013g,152.045548,158.4644659,176.57245559999998,186.6281326,243.37771949999998,240.83947379999998,211.1300451,188.6299867,209.52844380000002
YALI0F02035g,20.25943268,23.97735064,24.99685409,19.37787278,13.33162236,20.94959567,22.13905398,15.60215014,17.92877798
YALI0F02046g,1236.251219,1240.446649,1035.0521800000001,1332.713408,2129.429957,2863.830542,2868.510635,2017.1282829999998,2119.52763
YALI0F02057g,27.80556741,28.49943025,44.79855313,35.17036609,54.21469773,74.21947019,81.41956429999999,41.29699978,62.70602497
YALI0F02079g,10.09273103,10.45549838,9.409061994,5.590450601000001,5.634763388,7.124897851,7.259790801,5.782718782000001,6.137474204
YALI0F02101g,41.7526087,47.00505242,53.60523304,43.87747763,54.90168324,49.12844504,56.9902176,43.71687307,52.71159549
YALI0F02123g,156.6023585,184.8542873,139.4695804,113.4089726,232.50697889999998,236.58195409999996,281.609627,228.05597200000003,209.33990880000002
YALI0F02145g,112.63366709999998,118.0159633,174.2236419,184.9232454,103.37668120000001,105.2145189,106.68009450000001,101.3485459,126.9544675
YALI0F02167g,1851.954391,1970.501188,1815.994786,1692.833307,1755.544173,1717.92361,1587.945992,1709.8970219999999,1518.945395
YALI0F02189g,158.14641509999998,177.9476308,162.9411255,154.395179,112.0910169,104.14869499999999,112.9912196,120.9713327,133.8935371
YALI0F02211g,0.17800542800000002,0.07350838,2.319055666,8.101031746,0.239336558,0.07625012099999999,0.101041428,0.518490501,0.12546886599999998
YALI0F02233g,94.66105087,74.94445718,106.4307048,130.84349650000001,105.9474725,105.68045790000001,89.87610649999999,115.46057079999999,122.91584740000002
YALI0F02255g,132.71340130000002,150.1098782,210.8847773,305.3027489,181.6814761,157.98028380000002,179.7262851,145.5113819,186.82068130000002
YALI0F02277g,68.61932609,55.49602155,128.9688864,203.3085106,238.4321946,149.8716505,143.2782881,226.2088679,298.6695367
YALI0F02299g,21.9514816,24.49956233,16.45227389,17.41823094,16.61211962,21.85836808,23.07667788,16.24006669,18.08927077
YALI0F02321g,47.49954896,52.31986496,52.56786944,43.69691774,37.92946832,47.63742182,45.18283508,42.77774638,39.91162541
YALI0F02343g,663.3164082999999,759.0085742000001,762.846845,754.0603378999999,677.6734295,589.2027387999999,664.6133842,674.8176121,812.1719403
YALI0F02365g,24.50468034,27.20638715,24.359845899999996,18.91615461,16.2885934,24.94238511,23.87259901,19.37646139,19.66781506
YALI0F02387g,26.41372796,26.55984603,21.56404757,18.80939534,13.67519141,16.56742802,15.34685247,14.77765901,12.9970481
YALI0F02409g,55.73285757,58.906000899999995,53.65543839,41.76869202,35.17658869,42.22606713,44.34526087,29.59451497,36.08566861
YALI0F02431g,10.33508199,16.55982451,17.96481692,11.13407309,19.12707721,19.83247055,22.88958017,16.37562822,24.76510598
YALI0F02453g,358.380754,333.5766164,364.7933476,281.95474839999997,281.29231180000005,310.398923,308.8106074,305.9672149,288.9214753
YALI0F02475g,215.2023233,226.05039490000001,315.6771541,289.585836,219.9404272,232.4874057,232.35622290000003,233.72085669999998,242.5041547
YALI0F02497g,578.2075499,541.0713439,1223.806278,1323.89325,782.9024969,792.2127085,836.5163616,833.8254203,838.5178237000001
YALI0F02519g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0F02563g,116.37336859999999,138.2988759,148.5918018,166.5386376,238.89871949999997,198.27922519999998,251.46194649999998,196.1122745,260.1950747
YALI0F02585g,163.97224599999998,181.4926959,208.0600245,234.55263169999998,245.158406,228.9576523,239.5495734,192.99575819999998,246.94282630000004
YALI0F02607g,9.431843438,9.322179205,25.90135303,28.99651175,41.93390826,31.67179662,40.49076895,49.78127905,38.74853117
YALI0F02629g,232.5538193,239.0000316,308.4675709,252.60264339999998,221.1306372,215.90675290000001,221.0287923,191.83039130000003,223.7209372
YALI0F02651g,37.56098045,34.60653299,28.95397166,25.17245486,27.0549006,36.97895054,35.0717923,36.64406801,32.259727000000005
YALI0F02673g,17.53041646,17.22494874,9.85612173,7.026995342999999,4.7800230269999995,9.347242087,7.184763672000001,6.82275074,4.633682025
YALI0F02695g,94.09706842,90.79134576,65.23942433,60.18296999,81.99562232,110.1266324,97.63750008,78.16886372,79.40918226
YALI0F02717g,69.3473547,51.94347188,47.62853231,45.78240227,65.77965848,83.28038239,66.07688412,69.48636868,65.28145099
YALI0F02739g,29.17453588,30.11948714,44.926850099999996,49.07047818,56.21430701,52.40179442,52.52357985,45.07147398,58.98709621
YALI0F02761g,27.69789983,26.87297767,22.7963616,27.11128699,35.6697255,34.87937445,28.12428404,31.55331954,32.25494246
YALI0F02783g,18.26231189,17.86411881,19.99573934,18.74976286,24.81231603,29.92585971,30.0308571,25.50503624,27.556498699999995
YALI0F02805g,348.42602949999997,379.6550605,359.9638481,538.8880116,686.2353524,617.84293,720.1002947000001,619.4102654,743.518899
YALI0F02827g,105.61756399999999,102.3132388,127.34010590000001,121.1264297,79.41220941,85.94524301,78.94560285,120.0817697,104.0003422
YALI0F02849g,94.93506205,102.91823459999999,167.8424636,209.91140959999998,193.3380709,258.33690950000005,258.2316034,139.1389006,186.45783290000003
YALI0F02871g,58.97207579,69.99454739,55.57605599,69.87808885,62.49055966,68.58801444,64.97601045,68.92253528,71.35222251
YALI0F02893g,1459.032269,1536.608183,1935.175127,1931.139011,1509.1358519999999,1365.077391,1460.2012339999999,1332.462138,1573.441888
YALI0F02915g,64.24893588,63.31347702,59.60558429,55.16925985,50.59538388,45.27012273,44.92548099,51.41290148,46.69416199
YALI0F02937g,242.8445566,242.1681599,253.02671669999998,239.57677030000002,210.2472424,246.65835550000003,212.25846800000002,174.53871669999998,201.62112319999997
YALI0F02959g,2.809553911,2.045262585,2.282055423,1.287995972,1.679931457,2.487996602,2.146833173,1.648712653,2.126328253
YALI0F02981g,40.91171046,47.23346788,48.24612405,43.37463211,29.50371774,41.89361463,41.60744828,31.96139763,34.32641889
YALI0F03003g,19.68363589,20.47397162,17.30015719,14.35272999,13.86705894,16.95839554,17.16910604,12.08572939,12.64847469
YALI0F03025g,84.4688525,81.55769335,49.88939289,42.90543055,110.39942679999999,120.3160608,109.87316809999999,76.64173766,109.86510159999999
YALI0F03047g,252.9620707,250.2205402,214.7234333,228.01537209999998,289.0651964,255.1226015,278.6531436,249.55007880000002,290.39090830000004
YALI0F03069g,16.65484528,20.87453945,19.56464276,13.08335644,10.79074528,16.66572289,16.25043442,12.02230289,12.12433731
YALI0F03091r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0F03113g,9.097166301,9.644372927000001,9.782129221,7.057592272999999,51.238939200000004,57.83052889,53.67784887,37.98157919,55.62202436
YALI0F03135g,13.86547743,14.93025519,16.42073732,13.43181254,12.79722169,14.96252813,16.57817468,11.67653491,13.00468431
YALI0F03157g,34.09236935,31.64277504,25.22335792,22.12905774,18.91405663,20.70046534,19.58674435,18.52472472,16.09799462
YALI0F03179g,2236.9176429999998,2432.202582,3328.405995,3201.790381,1935.3716769999999,1910.665598,1971.3495030000001,1684.2491510000002,2069.4713260000003
YALI0F03201g,840.5509617,916.9546902999999,827.6756776000001,837.6738190000001,1007.4996199999999,1054.085883,1125.3882800000001,1011.120842,1107.0126699999998
YALI0F03223g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0F03245g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0F03256g,0.188411899,0.300613293,0.427955631,0.5196745770000001,0.892407361,0.8804489520000001,0.8628796670000001,0.46327463,0.603654404
YALI0F03278g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0F03300g,81.45838641,76.87983668,66.78315556,57.79357907,78.81159924,93.71953897,92.55614976,74.46963043,93.70419476
YALI0F03322g,28.57580473,28.44111668,38.55782189,38.58669337,17.454509100000003,21.63840966,20.38494931,29.78020615,25.31314644
YALI0F03344g,45.78274092,46.63118722,49.9404829,38.76438403,59.46183817,49.87468502,52.91601172,48.22041307,53.64221246
YALI0F03366g,33.60012205,36.234557,51.51535507,41.13257592,30.71202588,36.96521656,43.42210545,28.97293949,47.16243513
YALI0F03388g,53.77134738,57.35632216,102.68378270000001,126.27832040000001,106.53116240000001,92.71216608,96.99826037,90.99016805,108.38727659999998
YALI0F03410g,19.136952800000003,21.66800875,19.93068284,16.40384743,14.17608843,20.9981103,20.68240315,14.68866497,15.22033859
YALI0F03432g,13.32435269,15.69835116,22.20734947,21.90705185,19.2893232,32.65933265,28.44739568,20.711481699999997,23.66034398
YALI0F03454g,137.1797676,144.70172419999997,156.9680119,148.4287369,110.343737,118.56035619999999,122.7259687,99.17661939,128.9817227
YALI0F03476g,1.515689784,0.813686825,0.405748245,0.229930274,4.279622016,3.960476593,3.1833052000000004,2.175900024,4.56719095
YALI0F03498g,69.15960935,73.8567824,50.18702592,63.22152897,63.32167955,72.00888806,61.63031458,65.91174237,58.69528246
YALI0F03520g,21.44822624,22.68382139,19.84014894,20.26021212,22.94943219,28.71979165,25.41813302,19.34852865,21.92685851
YALI0F03542g,36.12134987,37.17719511,36.67046195,27.30703636,29.15607453,46.62460932,49.55717293,27.31982338,34.4063261
YALI0F03567g,480.3616789,512.4312438999999,519.4729541,414.18828039999994,534.8538532,514.3402588,621.4570884999999,512.2250446,528.2180215
YALI0F03575g,13.74873624,14.45816719,19.2052711,13.43122157,12.28873879,12.49638779,13.70187133,10.20749475,15.16025766
YALI0F03597g,74.564426,62.39668884,40.58567636,38.7538611,68.36694668,85.30566659,76.0785325,65.46658152,64.86925431
YALI0F03619g,0.62483538,0.361241184,0.62446587,0.460396828,1.23917724,1.070613947,1.454171741,1.066004378,1.431369308
YALI0F03630g,17.8567085,20.61430668,10.97906027,9.519970226,14.79798612,23.94916851,22.19616596,13.90723102,18.56471631
YALI0F03641g,1.973653574,3.1608603580000003,1.8966215480000002,1.8918348040000001,3.104452295,7.126550585,6.66080127,3.0797233910000004,3.8568714639999997
YALI0F03663g,0.438208466,0.6905081009999999,0.082321301,0.0,0.833396037,1.333730934,1.1455167590000002,0.983695188,0.873792592
YALI0F03685g,0.44391289700000003,0.37741616200000005,0.209708688,0.282948007,0.7460768609999999,1.118551885,0.629946986,0.896421592,0.55217002
YALI0F03707g,28.79752481,23.71150198,20.98344981,15.1781266,28.44128841,35.90917849,31.45455176,27.75947502,28.09620709
YALI0F03729g,0.240132813,0.0,0.0,0.0,0.0,0.0,0.34076717,0.0,0.0
YALI0F03751g,0.63674732,1.4462168709999998,1.0037991240000002,0.804955205,1.4982385569999999,1.9320221359999998,2.409584151,0.640314588,1.122043932
YALI0F03773g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0F03795g,8.148186607000001,8.176092126,28.25291752,18.82607769,6.613986,15.56315807,19.52255119,7.202376243,11.39458054
YALI0F03817g,54.03075294,54.36069021,42.32679444,42.05454861,32.66423719,39.74104748,39.73271126,33.77344787,32.38399922
YALI0F03839g,182.1051882,171.8990054,128.024225,134.5312919,181.56686340000002,208.66804119999998,194.94071430000002,173.758181,169.0081981
YALI0F03861g,19.27566833,19.0669761,18.54425917,17.4087179,21.24593779,24.04100454,21.89566274,23.68940914,20.5537475
YALI0F03883g,26.93643039,27.59176386,18.91133431,14.53242643,19.69926409,18.24321923,16.69038887,24.79008859,19.47104426
YALI0F03905g,4.1705228530000005,5.843320229,4.961972049,4.8777177510000005,4.728514158,4.288966278,5.331164231,4.85499291,4.491107194
YALI0F03927g,16.5678263,16.13007291,26.55429498,21.00816704,14.01818887,28.15406518,30.03829384,22.7593878,19.01581436
YALI0F03949g,28.18810427,23.80357409,20.26897601,24.09405026,31.04689874,30.69940635,34.46698111,27.97117632,37.97711263
YALI0F03971g,5.429402898999999,6.321720716000001,4.917668728,4.556123124,6.415017541,9.136797858,8.370945539,7.64403139,6.725967678
YALI0F03993g,71.89214711,78.18831145,90.16869113,89.78248071,98.91008855,109.58450479999999,106.38351829999999,100.69438840000001,127.27162790000001
YALI0F04015g,271.5529952,222.49657630000002,183.3994045,167.5186889,156.87849,198.95147859999997,169.109795,212.1618307,166.63283969999998
YALI0F04037g,246.6517628,227.6420096,192.7611928,185.2793284,206.83169719999998,224.69987030000001,217.2803517,204.9907705,250.12531370000002
YALI0F04059g,76.92670254,87.60098706,107.17632040000001,109.20678429999998,81.01749704,88.65413444,87.32822571,85.56792714,102.2044397
YALI0F04081g,83.14323264,97.34869928,64.19036499,55.91162942,152.2240892,174.8869982,191.5889165,132.39719509999998,168.3884269
YALI0F04095g,1142.444814,1325.25703,1135.16514,1102.927396,771.2927642000001,767.9363647000001,872.6863364,645.7098459,762.2832371000001
YALI0F04103g,698.066087,809.1802516,646.0723892999999,795.5079444,780.6424553999999,832.0169227000001,898.2690763,930.5334213,776.1838636
YALI0F04114g,724.7680684999999,752.3884,475.10591860000005,642.4111851,779.6211815,805.6062807,837.9017809999999,954.0419506000001,716.2297658
YALI0F04125g,26.61097971,28.91054832,25.63519939,24.45283394,14.58760049,20.81652063,19.19283506,15.37934664,15.73168511
YALI0F04147g,16.31021903,20.15958864,17.72677309,14.70736358,24.9461487,27.65033197,30.23327164,21.75202481,32.44555492
YALI0F04169g,82.84825148,84.22323977,157.0630005,123.98514309999999,67.22449702,77.39190031,74.33534918,27.88767358,72.06090501
YALI0F04191g,101.2121406,103.92423609999999,143.067927,119.8001862,62.78017349,63.56171085,57.60309356,73.69672055,72.63336474
YALI0F04213g,36.34269786,39.46286265,60.22311005,46.79059746,28.11220271,34.34886413,37.31621792,30.52648899,40.07834063
YALI0F04246r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0F04268g,63.30230227,57.12805811,61.85919228,61.20297875,67.85831783,76.34345749,89.40949862,65.46852972,85.90756742
YALI0F04290g,29.54410308,29.54680248,44.71411278,48.46685814,34.92442921,33.1233815,32.55658316,27.16275305,40.22376277
YALI0F04312g,53.69739131,57.04831925,68.95544282,52.81855742,38.74569565,47.61761416,45.89235057,38.8641596,46.86082905
YALI0F04334g,80.49101019,84.4220016,86.98656997,76.21715652,67.35256539,72.57893737,73.71721637,70.43714789,78.92188744
YALI0F04356g,22.79890087,24.03576195,21.188132,17.58336342,16.1037112,25.4914645,24.28603485,20.92935385,18.93297934
YALI0F04378g,37.59742968,41.14648907,37.79993608,33.73825575,32.45345744,36.36196898,36.46575632,26.74896583,29.64071087
YALI0F04400g,101.26436559999999,110.1111653,92.23687116,88.13830417,95.46492302,97.48179676,104.9880764,79.67286449,94.37505928
YALI0F04422g,198.5215006,197.3856415,201.99643999999998,223.30038480000002,204.57037680000002,221.62990019999998,216.19909680000004,181.9523429,215.54817059999996
YALI0F04444g,87.55493659,91.41992245,103.7750937,136.07161580000002,165.4613404,167.8265168,177.20982519999998,140.43685580000002,200.9593004
YALI0F04466g,47.29788369,42.45362446,68.15964223,78.93517633,77.09732035,72.81097782,58.57963916,99.77877181,94.60136172
YALI0F04488r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0F04532g,36.80410565,32.69514933,47.69683326,38.63581351,37.92300226,55.56807011,48.67512936,48.17332282,42.29019617
YALI0F04543g,19.42091885,21.80806614,20.14271938,15.58666813,22.13579922,26.46285272,27.8940109,22.502400100000003,23.17684651
YALI0F04554g,181.9086499,180.6788566,177.263857,170.5047498,182.9992265,197.9619648,190.9331984,157.43290459999997,196.3410291
YALI0F04576g,63.94379162,61.97976396,53.57119976,47.20824952,63.34729462,88.31710848,74.58233299999999,75.62711907,59.254941099999996
YALI0F04598g,0.38615952299999995,0.6834292670000001,0.24612956600000002,0.0,1.019875603,0.827073387,1.8788243980000001,1.893791561,0.5346556179999999
YALI0F04620g,234.84671740000002,240.50387709999998,310.46544910000006,341.57770089999997,107.35773429999999,96.3694043,97.03983175,103.8847438,122.4012352
