Gene,WT_NoIL_Shock_rep1,WT_NoIL_Shock_rep2,WT_NoIL_Shock_rep3,WT_NoIL_Early_rep1,WT_NoIL_Early_rep2,WT_NoIL_Mid_rep1,WT_NoIL_Mid_rep2,WT_IL_Shock_rep1,WT_IL_Shock_rep2,WT_IL_Shock_rep3,WT_IL_Early_rep1,WT_IL_Early_rep2,WT_IL_Early_rep3,WT_IL_Mid_rep1,WT_IL_Mid_rep2,MT_NoIL_Shock_rep1,MT_NoIL_Shock_rep2,MT_NoIL_Shock_rep3,MT_NoIL_Early_rep1,MT_NoIL_Early_rep2,MT_NoIL_Early_rep3,MT_NoIL_Mid_rep1,MT_NoIL_Mid_rep2,MT_IL_Shock_rep1,MT_IL_Shock_rep2,MT_IL_Early_rep1,MT_IL_Early_rep2,MT_IL_Mid_rep1,MT_IL_Mid_rep2
YALI0A01452g,63.58898394,67.82242705,56.51069002,112.7178761,114.2819803,203.2848605,219.2814089,403.5830477,402.4180458,303.4507692,440.9483082,397.8795318,502.888263,190.0078745,80.93707038,63.62632622,62.36119167,53.0923119,167.3613164,198.125946,172.6945159,195.6773084,174.6356075,422.0648565,444.0645351,59.5096925,79.63449247,114.4565783,219.7755289
YALI0A01463g,10.79366765,11.08335375,11.47894699,8.534067398,9.848575431,11.80240495,7.822469953,17.21038239,17.24719862,17.57589026,19.36277133,21.20367817,16.90614444,17.28612993,9.694597663,12.52376511,10.31982712,11.54224418,9.749815571,15.43430875,15.71438838,11.85495395,11.35823419,23.86986118,23.70837181,10.8429223,16.77614203,18.13106576,17.22299262
YALI0A01485g,2.187473142,1.622112176,2.192592066,8.288562146,8.347465476,8.63384442,9.38449434,75.02857007,68.0512367,76.27668048,79.49494566,89.58367198,98.64870882,78.20845037,17.54594738,9.362603418,6.579584611,7.028930753,23.59646893,21.15793419,23.42821363,16.82250002,22.98159843,9.428245288,12.90485887,37.27332542,41.89550706,41.38224102,36.45678087
YALI0A01507g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0A01540g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0A01562g,0.012004871,0.018111301,0,0,0,0,0,0,0,0,0,0,0,0.026323606,0,0,0,0,0,0,0,0.011395396,0,0.025871144,0.015887819,0,0,0,0
YALI0A01584g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0A01602g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0A01626t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0A01650g,3.889168832,4.314297175,5.882299862,4.662123986,5.100479214,6.302315352,6.069636664,0,0.162754676,0.167614598,8.552448311,7.831552984,5.061558061,5.601693191,2.819439343,2.796684867,2.401017771,4.033647762,4.619467541,5.998631695,5.406290519,4.958486271,5.640395841,4.190684334,5.853577963,2.17190549,4.414792607,6.872185697,24.46716656
YALI0A01672r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0A01716g,0.307361345,0.618272817,0.263431241,0.397318986,0.120643525,0.25026304,0.405198825,0.843298085,0.546656925,0.168894098,0.090474899,0,0.09855451,0.449309788,0.530312866,1.556628087,0.41055571,0.590215559,1.885460517,3.078525886,3.465875256,1.045462308,1.770930788,0.441586854,0,0.563118927,0.356771394,0.333717838,0.480382942
YALI0A01738g,270.4471701,334.0230513,270.7135629,334.8065285,292.225105,225.1363795,214.6190417,168.0219351,197.2831411,264.2815906,225.9940542,237.7906334,225.2081712,421.5319702,301.6130215,229.4543253,255.8004617,235.072812,277.6376053,318.7048676,250.0372707,350.878283,252.8829712,140.0527569,137.6933942,269.9637555,260.6557048,299.8835326,291.060464
YALI0A01760g,20.05358818,16.35997655,14.70896403,9.52208147,9.001419661,6.244658702,4.41306121,6.763594845,4.762956499,9.430381945,5.662415021,8.286031164,7.800808757,10.61402302,12.78321913,11.75786574,14.46683495,14.05786151,9.423806905,15.2035956,21.40847801,6.026909996,8.414935328,3.048190286,7.113352272,12.62719563,5.390631941,6.313545507,8.295244277
YALI0A01782g,13.10523332,11.71440858,13.40028287,35.20145878,32.73393606,38.19131909,41.65194652,4.627101534,2.099620526,5.830530816,30.53030482,36.02572487,29.8769804,45.45438939,16.93907348,13.65836463,12.47020748,13.80025671,18.56236702,22.76245765,21.58742183,18.57646372,20.73323743,18.17210823,16.87910222,27.52716148,40.00789578,51.23209452,52.85757343
YALI0A01804r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0A01826g,23.43288184,20.47928009,22.46301929,17.63216244,17.37958399,21.51813786,21.80731902,8.096485685,6.811309677,6.678377058,21.04057149,29.73133823,26.07360693,15.14627685,24.40697719,28.33279924,27.02904696,27.56623005,16.20823032,19.71525121,19.98316406,18.25935837,17.11689592,16.67601691,16.51862212,17.54106286,22.13159289,24.87266802,31.27474015
YALI0A01848g,0,0,0,0.297793883,0.115289739,0.232513888,0.403351414,0,0,0.762162425,2.809946878,2.441139843,2.90391314,0.894522526,0.24132344,0.213728414,0,0.341832499,0.500497118,0.438496138,0.316944541,0.154894253,0.163986664,0.527488248,0.323937655,0.733812893,0.781318508,1.948885122,1.09301199
YALI0A01870g,0.078031659,0,0,0,0,0,0,0,0.166539668,0,0,0,0,0,0,0.081763544,0.089340196,0.408658765,0.149585349,0.305000485,0,0.148140143,0.062734433,0.588568525,0,0.155958942,0,0.084722939,0
YALI0A01892g,47.96631591,42.24379327,54.77912038,31.61748703,35.21983489,29.49886978,24.64972762,95.20607035,98.10383787,103.1541863,28.84812867,38.53232084,33.44952963,65.43800608,45.95074329,47.04321632,50.29771293,53.78739951,38.82508257,54.65449211,60.16812337,48.96176969,51.20113803,34.63310858,39.56527936,57.69991561,36.97725629,37.64046386,51.0727355
YALI0A01914r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0A01958g,0.150802757,0,0,0.045868065,0.094707426,0.081858822,0,0,0.214567962,0,0,0,0,0,0,0.237022409,0.230209944,0.263255833,0.289086292,0.147359785,0.455632509,0.477155518,0.202065964,0.866634874,0.399159133,0,0,0,0.168352502
YALI0A01980g,0.181021421,0,0,0.188774928,0.170528112,0.421123419,0.306826856,0.304079409,0.331154022,0.227361612,1.187504846,1.631113124,2.636855357,0,0,0.270969742,0.355295115,0.135432192,0.575053348,0.83390306,0.586001348,0.294567684,0.561346256,1.058872524,0.752941794,0.051685815,0.40523456,0.252699634,1.524319997
YALI0A02002g,1.209139223,1.550555814,1.399033481,1.268809863,2.306573775,2.141327224,1.91283049,2.41702038,1.096761237,1.893591939,1.815203614,3.568837083,2.733333874,1.193099639,0.894092476,1.837101616,1.349761342,1.773063613,2.294720106,3.396908553,3.150945085,2.06595443,1.822689608,0.977160099,1.880273257,0.211457844,0.105263632,0.459488374,1.741310881
YALI0A02024g,0.899259322,1.153177188,1.02121893,0.307707876,0.720061991,1.171527261,0.733532044,3.462990772,4.51024012,4.867280841,5.161767297,5.45385718,8.044821434,3.056360214,0.731448518,1.389843295,1.235498592,1.813158017,3.240865552,3.888373016,3.595179267,2.646175021,2.638839333,2.616235682,1.249628842,1.415386175,0.743721942,1.04959943,2.740677218
YALI0A02046g,26.59511023,27.16405399,16.81231687,6.669781236,6.963618512,5.346388565,5.063115167,13.2566459,9.695170824,11.84545254,7.147795444,7.947864116,3.336904097,10.95693761,33.40714639,31.80476082,29.55098795,28.20223293,11.36811829,13.07466694,13.55571803,13.91605715,10.85672446,5.962781257,8.635347267,19.47903188,20.31264208,19.63903804,11.06464446
YALI0A02068g,63.44343401,70.50290649,60.84821384,37.90018192,38.70513129,38.72036287,35.74468773,22.99119845,19.54869529,20.70763963,35.1934758,37.66868254,37.47322497,37.46355022,69.6644979,57.74191602,55.3879353,64.84629152,48.84865814,52.31395503,50.63667261,44.64341453,50.4951024,20.94769951,29.63728763,47.59745262,53.76713846,55.61034384,44.97515995
YALI0A02090g,59.94633092,58.3761426,56.0622229,43.46553762,46.4907823,55.85121425,39.87289189,22.2815254,22.61198188,24.94398079,41.19614347,41.99044611,37.38244839,55.14068503,49.42085701,64.54651439,65.97292637,59.74042862,34.7598079,52.74652691,46.28107261,49.39006242,40.51841842,32.75940665,40.26369856,46.03343491,63.74394415,67.67842867,62.5514904
YALI0A02112g,67.1072269,66.73884092,67.36252941,88.96056239,91.74081103,100.101879,116.3536531,123.8549488,113.8918158,125.906722,110.9367028,137.0104911,106.3836806,157.0373653,71.13828905,60.52857066,67.24386411,66.80295788,118.3930938,132.4092505,129.5787611,108.0356437,126.1172891,84.45790169,64.79789696,78.86531765,105.4387906,84.16986804,88.03031129
YALI0A02134g,27.63816294,28.97288834,28.64430933,37.51974194,39.68764242,41.3862814,34.73372037,26.89934941,28.81245901,36.66480425,46.24703578,60.30777124,59.21705789,48.00909593,42.67430789,46.34623256,45.47004247,47.67538108,26.78643551,34.06835335,34.10987141,25.94609045,27.31127708,34.46751757,34.09584024,41.03214726,46.54901029,52.28775058,58.64888855
YALI0A02156g,79.30854088,111.97998,109.1057693,71.625069,62.16358704,55.79981014,48.75815788,75.20229318,65.53588267,86.93610457,32.68337202,41.76828258,37.36261216,84.05326699,96.68797319,88.64159272,99.0674484,84.77316484,69.15557315,95.08390116,78.53521569,79.52881144,75.53225735,39.22261416,40.36950319,35.2585359,33.72503225,41.39870902,52.03316702
YALI0A02178g,80.25288916,122.8774876,112.1164563,85.64353219,87.1185074,61.97609903,69.35075031,87.44803106,109.0857639,94.66321405,50.81838772,46.68352325,65.968069,90.70826022,86.32891533,114.0478237,102.3030914,103.2193667,113.9110872,131.9586687,125.8201086,94.06696163,118.7674536,44.17834508,48.29962204,67.24607739,70.18560804,85.53767231,83.37323275
YALI0A02200g,15.5340803,15.61486436,16.84391897,19.7795111,22.09257425,23.01272373,19.76496624,17.66049765,24.7800452,22.37876589,28.06277669,31.95657315,27.11917681,24.79732398,19.11371027,22.95522321,23.21237921,21.40290819,14.38900251,25.90043139,25.42501721,16.59914224,18.48342276,21.1573257,19.266292,16.09141451,22.8739543,29.06758879,35.96009448
YALI0A02222g,66.17791244,57.29417288,62.72364487,74.18185413,84.46357612,87.70169972,79.17981612,44.27707961,47.37266315,45.48761104,72.21800445,96.13225745,79.56117957,79.23706737,54.39272892,46.49700058,52.42211477,54.77137519,70.76586067,80.90797816,84.53521455,71.11358098,79.42596892,91.50902651,88.81290702,67.20522078,94.45427633,99.93019935,103.1398715
YALI0A02244g,13.02394613,13.05212693,11.48312382,10.79593618,13.89897481,10.68065101,9.016379783,7.50594062,8.134331239,8.582801829,8.135490352,11.04225551,10.39149142,8.459783154,10.37396497,9.87373142,12.44848238,9.404562401,7.10003991,11.33284032,12.97378982,7.746129371,7.594582371,7.004229115,5.075023258,8.832601529,10.40184402,10.73885397,12.84289089
YALI0A02266g,27.01142489,26.44316135,28.153863,13.4630626,15.12594363,15.86827656,10.66468506,1.729503705,3.466154368,2.744593364,12.55576779,13.90098543,13.38226243,7.424639077,28.39111047,35.72021506,36.3639075,35.01627147,9.786296996,15.0613139,13.60968062,10.71851434,9.977352976,9.01396727,9.509875203,10.99332504,15.63237032,16.41884142,18.28792476
YALI0A02288g,20.13216807,20.85832736,20.31763696,8.69078261,10.16045233,24.02876955,16.19611437,4.829587001,4.969704212,4.496110119,16.05046518,16.34514426,13.28396059,12.55198319,9.780940802,14.04638584,17.12533157,15.05715528,8.257976321,21.14204566,25.80695471,11.18975679,11.50534385,53.31762237,42.24498276,10.00279314,12.0502762,15.34485546,24.1972443
YALI0A02310g,303.859363,297.2486517,297.9481538,423.2406054,443.4871519,469.602732,422.3254056,53.15613976,57.17437486,52.32273464,273.1970599,298.6916266,241.3796273,220.8122555,204.1196932,234.7472485,228.488001,236.3248147,421.8675229,483.804411,536.1302918,365.052485,476.0334218,347.902026,337.7034843,201.4569034,263.330848,242.0123549,267.1321304
YALI0A02332g,15.22188317,18.47875447,18.61081033,15.45781772,18.9908602,17.76935403,14.05245174,25.18018541,28.2372746,28.33095514,29.53417014,32.47129016,33.53617684,34.27493963,21.90635602,22.12401854,21.48813303,21.60110427,9.099167309,14.55447436,14.00573848,8.752312364,9.518292592,11.05223683,11.51679567,15.26622487,14.79531694,16.08289359,23.46176896
YALI0A02354g,32.53683728,30.59763472,45.17606294,83.47598716,89.52578226,140.2556652,127.9574915,140.6007898,114.6371599,131.4992389,177.0888055,215.0902111,227.227279,149.5271204,47.63724714,37.47380154,37.22111105,34.07966426,69.81568272,82.58488886,87.7382527,58.32112839,91.59784859,73.79986843,82.42555451,78.87615601,104.23779,97.73775214,113.6193692
YALI0A02365g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0A02409g,17.75501552,14.85308379,12.08012539,10.94147472,9.789749322,11.06518286,9.900696688,36.51069067,35.28970343,20.80732935,12.8553771,18.44019209,16.43172472,6.642460686,15.86663796,15.65041383,13.82504527,13.66124472,14.35644212,13.73171462,11.46804375,12.34067764,11.23005349,28.47058566,34.63424963,9.29202397,8.570901489,9.227629486,13.02003421
YALI0A02416g,14.14045138,20.97159313,10.88692324,0.656077149,0.22577574,11.51358948,10.66360301,535.733075,427.1147699,131.4337894,10.58233199,18.21783079,2.30547158,20.49574737,6.734432259,2.009047088,0.823206093,1.506199447,8.821261707,3.278755212,2.948244536,11.14754578,4.046370929,76.95833752,42.50331979,0.239508375,1.669180449,0.78066137,0.642144544
YALI0A02423g,6.344683271,9.571987333,9.620828219,0.445337217,0.919523013,11.3255401,6.755769505,288.0881489,266.6572604,104.0551421,9.912758987,17.7597422,12.20642408,6.42104533,5.774211774,3.324059727,1.117564635,1.533584892,2.432529743,0,2.053896672,6.254207501,0.784750726,32.07927773,35.84811883,0.243863073,0,0,0.98072985
YALI0A02431g,8.326619088,8.948316771,8.24447744,10.78965027,14.07612601,15.20034841,13.49581838,11.22156387,7.70894667,10.86408496,17.79510558,18.26285104,15.87313918,17.25769619,13.77611609,17.21064701,16.06301294,17.92078662,23.41091221,27.41893877,23.65628865,19.92212147,22.58937199,22.2050636,16.20269465,20.82162325,29.59130665,33.68564869,47.42046454
YALI0A02453g,10.78289124,13.72010585,17.59396146,16.82125633,18.72488705,24.62056951,23.16643297,36.30002738,31.00999175,29.79014461,27.96065701,33.08582816,30.017663,46.32395689,35.63948699,25.21446253,27.22873731,25.51787442,19.49040239,27.10666826,25.39675641,16.32997532,20.88768847,48.86363995,52.33326736,20.18022857,22.35782986,23.91163389,24.67248946
YALI0A02475g,1.106163081,1.446316767,1.200879776,1.009349461,0.694694584,0.960716723,1.531184022,0.173425509,0.314778274,1.539843995,2.474637635,0,0.567500697,0,0.872477054,1.390878753,0.337725577,0.540686981,2.488048174,1.657392745,1.81430433,0.910003737,2.905086821,0.953536448,1.073562612,0,0.128398496,0,0
YALI0A02497g,424.9638086,399.7598584,363.3916248,350.1423527,403.3074578,413.4880396,433.1105646,99.09319935,100.1530945,115.1147905,340.9658042,447.0250086,337.5477695,275.744347,120.7471889,143.8943581,139.8575453,141.4954321,557.9021882,492.6210911,545.1441327,519.2956108,538.0304998,236.7361524,255.9485009,343.6702199,502.0846408,414.2030834,478.6861852
YALI0A02541g,35.70810863,32.07778346,32.52671028,50.69519644,51.45547941,42.82110372,34.03123647,34.51213264,37.31365087,37.20514755,27.79031774,31.53133176,29.25279414,26.87404608,38.99254933,37.45286729,39.08351454,37.77125421,30.34630096,40.86364391,38.32554559,22.4459606,31.54749546,18.38192435,18.46373593,25.67781892,28.10372766,28.35855145,22.21482153
YALI0A02563g,62.94442566,55.00644305,55.42433648,62.8056457,73.02094517,56.56926118,58.11948765,50.97411587,58.05555013,66.02043205,54.63425989,78.93218755,60.4797935,96.94519419,72.70836517,65.65393986,72.39517969,68.78579293,80.29549537,80.02266732,75.88265306,68.74177962,69.12730657,32.48142875,28.40113283,70.21822,60.10834835,70.29013748,77.59303809
YALI0A02585g,11.80772321,13.7166816,12.48143913,14.83260246,17.94552977,17.59400542,20.66424889,32.25765322,29.31684219,42.47678316,39.76225905,51.43323189,48.08361841,62.65697459,33.12022681,24.12623996,22.62167125,24.81769099,17.68563808,19.15331491,19.82545423,15.16850804,18.22646847,11.70528907,9.219873632,27.53292754,26.00690828,30.21304493,26.94370716
YALI0A02607g,26.87417618,34.88017081,30.70191837,23.06618404,31.3580925,21.34683447,14.56944797,3.163701707,1.802821021,3.438248154,3.536324276,6.678877408,5.597620508,3.910251964,18.18321496,24.48789562,27.2227283,26.4117398,42.60525468,56.92347045,58.31527139,25.71768137,43.48826938,15.0350545,18.50786454,2.21977925,2.750840506,4.619671324,5.113206908
YALI0A02629g,0.68827925,0.173063545,0.491588213,0.732712942,0.432254408,0.093403015,0.113421039,0.539546027,0.979310184,0.756414594,1.013009558,0,0.220694715,0,0.84824158,0.120199398,0.262675448,0.9612213,0.96757429,1.793507125,2.673711644,0.54444668,1.014474763,0.74163946,0,0,0.099865497,0.124549962,0.768378087
YALI0A02651g,454.4222709,352.7432238,437.1830975,204.9828803,250.7961333,161.8322071,146.3354523,494.666412,444.5426066,499.64904,248.3135528,221.9266874,218.8459449,247.9821741,342.2029023,478.4606021,485.6825981,470.5926753,360.5951826,357.4739016,440.6985396,344.468737,358.7929633,122.4920911,144.1389802,718.9229962,297.789089,158.6235649,157.3008505
YALI0A02673g,191.9983866,220.7233955,206.5739979,742.4723267,654.2739654,202.0039834,182.2381717,53.73013513,50.40176852,61.1959616,108.8413041,60.97662122,60.2168058,71.3279288,160.1544854,273.1613909,290.4388398,282.3376612,1515.596013,1935.566837,1739.371884,1628.246763,1504.714588,219.5790631,217.6933164,29.99888102,24.39424404,27.92105908,28.27396742
YALI0A02695g,260.2489734,225.4884863,258.4468306,303.8504207,298.3178859,351.2204825,302.114386,328.5679669,304.3300562,355.7912414,315.9420965,303.1182824,324.9814567,265.6517533,297.9089678,373.551992,366.2958614,364.4646165,339.6490239,301.8006869,326.6298696,276.775752,349.4085193,127.077069,125.5993182,313.3676556,303.8599793,287.264907,209.9622676
YALI0A02717g,29.10775967,30.18282304,35.65980894,32.989746,38.32543184,47.02520721,49.68054159,31.95798564,29.62948868,33.23378432,56.14985356,58.60714926,58.42064985,32.6486745,37.03051633,31.29090839,30.78104783,34.57355314,32.70758442,40.61558019,37.5823593,41.40517003,42.28457621,80.35431785,73.71471282,21.25038055,34.32252298,34.83701364,41.4102963
YALI0A02739r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0A02783g,1.789526051,3.26224782,4.217826864,2.721505213,1.053620119,4.917668728,9.068012044,435.9262129,356.4689071,181.1802056,44.24825751,53.3011522,23.95641136,61.31206478,12.57094022,6.015979891,6.402714057,5.23264845,1.943944709,3.643061347,4.248230723,9.555039238,2.877419327,687.5863039,578.2707057,12.51830439,4.024579526,8.986279771,13.88459204
YALI0A02805r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0A02849g,217.713446,177.5887309,214.0342842,189.8249886,211.5185571,191.6009728,176.2116695,265.0553029,272.5954047,305.7619992,199.7389142,208.7012328,226.0420398,271.3812703,263.5667362,289.6815354,294.6088166,268.0211956,226.2436712,228.6528635,223.7918562,236.1086745,208.1117114,96.49215693,88.52171716,236.8070344,165.3035916,138.7956193,123.5022917
YALI0A02871g,138.3732115,173.1098576,142.898462,225.789105,175.9397202,115.899986,119.2454487,249.1733744,267.0827148,324.9173561,158.2520678,136.0468514,109.1040072,162.0711031,220.2943119,165.5907543,168.8152213,140.5786151,183.7969927,222.4011986,178.0748442,192.715721,143.6176724,96.54892292,112.3295641,105.2217638,74.21975601,97.28580003,102.0557611
YALI0A02893g,4.722360411,7.686905782,6.710179102,3.288485465,3.675963527,2.084443946,2.948947006,11.10565573,12.78407836,11.74543772,6.891841695,8.602146736,10.08942674,11.28141992,5.219513189,4.817992553,3.870084941,4.087193068,6.556048824,10.273433,8.142442219,3.939979143,5.175358374,8.73074453,8.157629978,5.11660854,5.474293657,4.857448525,10.02221152
YALI0A02915g,1123.897583,897.7403369,1005.050796,519.7292222,592.1158589,483.6432902,370.8039891,1123.295438,1121.457491,1244.097842,535.0277217,624.2016765,605.5433319,838.8792665,879.2339253,873.0465243,936.9493773,854.6060143,718.9913773,797.1147185,922.8623334,758.1458567,699.4134247,233.1832599,271.0758551,1415.905686,535.0978916,268.6212021,217.4312792
YALI0A02937g,47.23566942,33.22315992,46.40354092,42.62590567,46.9525859,47.00166659,43.99800302,23.13630987,23.63893151,27.85331506,46.71842722,60.6934879,43.74576366,60.43107589,39.69770595,35.90927853,39.38601579,32.61969806,56.80293036,53.35139549,53.02320628,56.3407168,55.83729981,22.46519529,14.14108422,50.9152949,68.91446464,68.05143904,70.78552579
YALI0A02959g,25.6037196,26.69949653,22.43790151,23.39468167,27.63800396,32.05970423,26.92016643,18.38806539,17.24649284,19.87137533,38.71619782,51.96540085,49.49358807,34.09875665,22.92039199,21.57962152,21.12146296,23.78319612,11.01415013,15.4856163,17.02883121,14.49615836,14.34032454,18.95665178,19.74903394,22.51690177,43.622262,48.09442532,50.26931283
YALI0A02981g,164.1890151,125.2028215,164.6869671,134.801985,151.0289182,174.1219001,162.5922996,79.09648415,86.27547846,95.41899954,100.7438006,128.9460647,118.4090204,103.3546235,73.91334774,63.25149915,77.71065518,69.58641446,171.8185752,159.3475033,174.1015984,127.7948581,173.2360583,94.96693283,101.5850489,148.1758479,182.7474395,167.8942387,188.1911611
YALI0A03003g,276.3859074,262.651125,276.8154293,228.8397097,213.7644705,247.2884846,225.4048708,517.7531854,491.0541067,577.0443803,201.3182838,252.8789959,235.3425389,604.782207,515.9283998,373.3814013,399.7488788,385.4866452,210.9016653,197.0063489,204.8254099,214.1238793,233.9958503,69.83065257,85.13351516,248.9929064,179.6038163,201.2024571,149.8765366
YALI0A03025g,109.075214,111.2096695,97.01120499,244.7079749,270.7966806,310.8941035,361.5838133,107.0518618,102.2522625,115.3063887,194.1120761,241.1219488,219.4409234,186.0545926,97.33926659,93.43623948,88.82130385,87.82899232,236.1621994,221.4530146,225.5250938,203.5647369,246.9747804,136.2917494,137.4262877,182.9161792,295.7601716,281.1154343,238.6948686
YALI0A03047r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0A03069g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0A03091g,0.106943788,0.080671055,0.229146697,0,0,0.3047692,0,0,0,0.176295832,0,0,0,0,0.079079096,0.196102206,0.734654043,0.30804079,0.205009402,0.261255395,0.346197723,0.203028722,0.558861324,0.115234816,0,0.053436131,0,0.029028577,0.107450482
YALI0A03113g,99.5038192,135.4550462,126.8323015,242.5072296,203.8209955,178.9013968,205.4602561,83.53428345,85.93446867,96.25701748,170.0179353,157.7452964,190.0980567,262.8384791,135.6908656,100.0193701,106.2408967,113.4323997,187.5532051,249.7506988,193.2678632,364.4094275,248.4564771,229.3967571,224.6354045,73.76857944,101.8343969,165.1951244,191.425503
YALI0A03135g,0.960433706,0.743061825,1.03422944,1.07861491,0.788765154,2.225733858,1.533993534,2.142839223,1.734457166,1.380283144,0.260966132,0.159312672,0.094756997,0.215998467,0.364199137,2.941687296,1.635335407,2.011950821,1.378490744,2.695196945,1.801689177,1.636336995,1.56410179,2.653572379,1.564410839,0.04922007,0.107195075,0,0
YALI0A03157r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0A03179g,0.120371707,0,0,0,0,0,0.119015798,1.203090862,0,0,0,0,0,0,0.089008309,0.37838555,0,0.693437115,0.046150099,0.117623505,0,0.685563353,0.096774193,0.778222572,0.318611326,0,0,0,0
YALI0A03201g,0.281815126,0,0.845376895,0.128575049,0.199109314,0.229462524,0.243810579,0.952702336,0.075183262,0.270998929,0,0,0.406634357,0.463461277,1.302418174,1.033525536,0,0.701048212,0.486211275,0.585184657,0.661410295,1.170346013,0.679705353,4.175371762,3.449950194,0,0.122669429,0,0.896642776
