Gene,border,class,color,feature,shape,size
YALI0B10428g,2,highly_expressed,orange,,circle,30
YALI0D19250g,2,lowly_expressed,lightblue,,circle,30
YALI0C22770g,2,lowly_expressed,lightblue,,circle,30
YALI0D19206g,2,highly_expressed,orange,,circle,30
YALI0C04092g,2,highly_expressed,orange,,circle,30
YALI0C23749g,2,lowly_expressed,lightblue,,circle,30
YALI0B00550g,2,highly_expressed,orange,,circle,30
YALI0B14245g,2,highly_expressed,orange,,circle,30
YALI0E12485g,2,changed_regulation,green,,circle,30
YALI0E03058g,2,changed_regulation,green,,circle,30
YALI0E05665g,2,changed_regulation,green,,circle,30
YALI0D12540g,2,changed_regulation,green,,circle,30
YALI0E01826g,2,changed_regulation,green,,circle,30
YALI0D16929g,2,changed_regulation,green,,circle,30
YALI0E34463g,2,changed_regulation,green,,circle,30
YALI0C09504g,2,changed_regulation,green,,circle,30
YALI0F27753g,2,changed_regulation,green,,circle,30
YALI0C19987g,2,changed_regulation,green,,circle,30
YALI0B21296g,2,changed_regulation,green,,circle,30
YALI0C24420g,2,changed_regulation,green,,circle,30
YALI0D12749g,2,lowly_expressed,lightblue,,circle,30
YALI0E08360g,2,highly_expressed,orange,,circle,30
YALI0C13112g,2,changed_regulation,green,,circle,30
YALI0D01606g,2,changed_regulation,green,,circle,30
YALI0B08272g,2,changed_regulation,green,,circle,30
YALI0F22803g,2,changed_regulation,green,,circle,30
YALI0A01738g,2,changed_regulation,green,,circle,30
YALI0C01221g,2,changed_regulation,green,,circle,30
YALI0E21043g,2,changed_regulation,green,,circle,30
YALI0F26873g,2,changed_regulation,green,,circle,30
YALI0E21065g,2,changed_regulation,green,,circle,30
YALI0C22088g,2,highly_expressed,orange,,circle,30
YALI0D24299g,2,changed_regulation,green,,circle,30
YALI0A08360g,2,upregulated,red,,circle,30
YALI0C22341g,2,lowly_expressed,lightblue,,circle,30
YALI0F21373g,2,downregulated,darkblue,,circle,30
YALI0E27742g,15,changed_regulation,green,Transcription_Factor,roundrectangle,80
YALI0F09075g,2,changed_regulation,green,,circle,30
YALI0A18029g,2,changed_regulation,green,,circle,30
YALI0F26147g,2,changed_regulation,green,,circle,30
YALI0E29975g,2,changed_regulation,green,,circle,30
YALI0B02574g,2,changed_regulation,green,,circle,30
YALI0D14542g,2,changed_regulation,green,,circle,30
YALI0F24783g,2,highly_expressed,orange,,circle,30
YALI0E32461g,2,changed_regulation,green,,circle,30
YALI0A12573g,2,changed_regulation,green,,circle,30
YALI0A21461g,2,changed_regulation,green,,circle,30
YALI0D10725g,2,changed_regulation,green,,circle,30
YALI0F20416g,2,changed_regulation,green,,circle,30
YALI0C01573g,2,changed_regulation,green,,circle,30
YALI0F30261g,2,changed_regulation,green,,circle,30
YALI0A13299g,2,changed_regulation,green,,circle,30
YALI0C09680g,2,changed_regulation,green,,circle,30
YALI0A00660g,2,changed_regulation,green,,circle,30
YALI0E09691g,2,highly_expressed,orange,,circle,30
YALI0D22022g,2,upregulated,red,,circle,30
YALI0C12947g,2,changed_regulation,green,,circle,30
YALI0D00671g,2,upregulated,red,,circle,30
YALI0C03333g,2,lowly_expressed,lightblue,,circle,30
YALI0D07832g,2,changed_regulation,green,,circle,30
YALI0B00198g,2,changed_regulation,green,,circle,30
YALI0D21538g,2,changed_regulation,green,,circle,30
YALI0B15576g,2,changed_regulation,green,,circle,30
YALI0A10659g,2,changed_regulation,green,,circle,30
YALI0A03839g,2,changed_regulation,green,,circle,30
Q36258,2,changed_regulation,green,,circle,30
YALI0D27082g,2,changed_regulation,green,,circle,30
YALI0D09207g,2,changed_regulation,green,,circle,30
YALI0C12012g,2,changed_regulation,green,,circle,30
YALI0E14729g,2,changed_regulation,green,,circle,30
YALI0B15180g,2,changed_regulation,green,,circle,30
YALI0D26554g,2,lowly_expressed,lightblue,,circle,30
YALI0C19712g,2,changed_regulation,green,,circle,30
YALI0C14828g,2,changed_regulation,green,,circle,30
YALI0B05566g,2,changed_regulation,green,,circle,30
YALI0E22715g,2,changed_regulation,green,,circle,30
YALI0A09438g,2,upregulated,red,,circle,30
YALI0F21087g,2,changed_regulation,green,,circle,30
YALI0A14806g,2,changed_regulation,green,,circle,30
YALI0A10230g,2,changed_regulation,green,,circle,30
YALI0E01474g,2,changed_regulation,green,,circle,30
YALI0E02134g,2,highly_expressed,orange,,circle,30
YALI0F20790g,2,highly_expressed,orange,,circle,30
YALI0E17479g,2,highly_expressed,orange,,circle,30
YALI0F11033g,2,downregulated,darkblue,,circle,30
YALI0A11869g,2,changed_regulation,green,,circle,30
YALI0E05841g,2,changed_regulation,green,,circle,30
YALI0C08811g,2,changed_regulation,green,,circle,30
YALI0D09229g,2,changed_regulation,green,,circle,30
YALI0E24057g,2,changed_regulation,green,,circle,30
YALI0E11429g,2,highly_expressed,orange,,circle,30
YALI0A01485g,2,highly_expressed,orange,,circle,30
YALI0B11572g,2,lowly_expressed,lightblue,,circle,30
YALI0D06578g,2,lowly_expressed,lightblue,,circle,30
YALI0A17946g,2,lowly_expressed,lightblue,,circle,30
YALI0F09834g,2,lowly_expressed,lightblue,,circle,30
YALI0B10274g,2,highly_expressed,orange,,circle,30
YALI0C23122g,2,lowly_expressed,lightblue,,circle,30
YALI0D21956g,2,lowly_expressed,lightblue,,circle,30
YALI0C16687g,2,highly_expressed,orange,,circle,30
YALI0F00550g,2,lowly_expressed,lightblue,,circle,30
YALI0F22759g,2,changed_regulation,green,,circle,30
YALI0F15829g,2,lowly_expressed,lightblue,,circle,30
YALI0C07568g,2,lowly_expressed,lightblue,,circle,30
YALI0D10879g,2,changed_regulation,green,,circle,30
YALI0B13090g,2,changed_regulation,green,,circle,30
YALI0D07890g,2,lowly_expressed,lightblue,,circle,30
YALI0B05126g,2,lowly_expressed,lightblue,,circle,30
YALI0C22044g,2,lowly_expressed,lightblue,,circle,30
YALI0C17083g,2,changed_regulation,green,,circle,30
YALI0F05764g,2,changed_regulation,green,,circle,30
YALI0C04543g,2,lowly_expressed,lightblue,,circle,30
YALI0D04510g,2,lowly_expressed,lightblue,,circle,30
YALI0B13640g,15,changed_regulation,green,Transcription_Factor,roundrectangle,80
Q61726,2,changed_regulation,green,,circle,30
YALI0E27588g,2,changed_regulation,green,,circle,30
YALI0F10637g,2,changed_regulation,green,,circle,30
YALI0C21912g,2,changed_regulation,green,,circle,30
ENSEMBL:ENSBTAP00000024462,2,changed_regulation,green,,circle,30
ENSEMBL:ENSBTAP00000024466,2,changed_regulation,green,,circle,30
YALI0D03245g,2,highly_expressed,orange,,circle,30
YALI0F24255g,2,highly_expressed,orange,,circle,30
YALI0E23749g,2,highly_expressed,orange,,circle,30
YALI0E02706g,2,highly_expressed,orange,,circle,30
YALI0D20152g,2,changed_regulation,green,,circle,30
P00711,2,changed_regulation,green,,circle,30
YALI0E33165g,2,lowly_expressed,lightblue,,circle,30
YALI0F20724g,2,lowly_expressed,lightblue,,circle,30
YALI0A03685g,2,changed_regulation,green,,circle,30
YALI0B07073g,2,changed_regulation,green,,circle,30
YALI0B17006g,2,changed_regulation,green,,circle,30
YALI0D18018g,2,changed_regulation,green,,circle,30
YALI0D20526g,2,changed_regulation,green,,circle,30
YALI0E20119g,2,changed_regulation,green,,circle,30
YALI0D05335g,2,changed_regulation,green,,circle,30
YALI0B13992g,15,changed_regulation,green,Transcription_Factor,roundrectangle,80
YALI0F01925g,2,changed_regulation,green,,circle,30
YALI0F18722g,2,changed_regulation,green,,circle,30
YALI0E19250g,2,changed_regulation,green,,circle,30
YALI0D08888g,2,changed_regulation,green,,circle,30
YALI0E08602g,2,changed_regulation,green,,circle,30
YALI0F17138g,2,changed_regulation,green,,circle,30
YALI0F02299g,2,changed_regulation,green,,circle,30
YALI0F17028g,2,changed_regulation,green,,circle,30
YALI0B16038g,2,changed_regulation,green,,circle,30
YALI0D20548g,2,changed_regulation,green,,circle,30
YALI0E21604g,2,changed_regulation,green,,circle,30
YALI0F06864g,2,changed_regulation,green,,circle,30
YALI0C22187g,2,changed_regulation,green,,circle,30
YALI0B13222g,2,changed_regulation,green,,circle,30
Q5D862,2,changed_regulation,green,,circle,30
YALI0E10813g,2,changed_regulation,green,,circle,30
YALI0D19954g,2,changed_regulation,green,,circle,30
YALI0B01430g,2,changed_regulation,green,,circle,30
YALI0F22781g,2,lowly_expressed,lightblue,,circle,30
YALI0E33649g,2,lowly_expressed,lightblue,,circle,30
YALI0B22440g,2,lowly_expressed,lightblue,,circle,30
YALI0F04114g,2,lowly_expressed,lightblue,,circle,30
YALI0E02420g,2,changed_regulation,green,,circle,30
YALI0E27918g,2,highly_expressed,orange,,circle,30
YALI0F13409g,2,changed_regulation,green,,circle,30
YALI0E12221g,2,lowly_expressed,lightblue,,circle,30
YALI0E00880g,2,highly_expressed,orange,,circle,30
YALI0A21197g,2,lowly_expressed,lightblue,,circle,30
YALI0D18106g,2,lowly_expressed,lightblue,,circle,30
YALI0E11330g,2,highly_expressed,orange,,circle,30
YALI0B00308g,2,lowly_expressed,lightblue,,circle,30
YALI0D20856g,2,lowly_expressed,lightblue,,circle,30
YALI0B14058g,2,lowly_expressed,lightblue,,circle,30
YALI0E32219g,2,lowly_expressed,lightblue,,circle,30
YALI0E00902g,2,lowly_expressed,lightblue,,circle,30
YALI0F22847g,2,lowly_expressed,lightblue,,circle,30
YALI0F02101g,2,changed_regulation,green,,circle,30
YALI0A02310g,2,changed_regulation,green,,circle,30
YALI0C20735g,2,changed_regulation,green,,circle,30
YALI0F19712g,2,changed_regulation,green,,circle,30
YALI0E00396g,2,changed_regulation,green,,circle,30
YALI0C03025g,2,changed_regulation,green,,circle,30
YALI0B04092g,2,changed_regulation,green,,circle,30
YALI0C08052g,2,changed_regulation,green,,circle,30
YALI0F23045g,15,lowly_expressed,lightblue,Transcription_Factor,roundrectangle,80
YALI0E01672g,2,changed_regulation,green,,circle,30
YALI0E33121g,2,changed_regulation,green,,circle,30
YALI0C04521g,2,lowly_expressed,lightblue,,circle,30
YALI0E31797g,2,changed_regulation,green,,circle,30
YALI0D01067g,2,changed_regulation,green,,circle,30
YALI0B16324g,2,changed_regulation,green,,circle,30
YALI0A15884g,2,changed_regulation,green,,circle,30
YALI0D15642g,2,lowly_expressed,lightblue,,circle,30
YALI0A02112g,2,changed_regulation,green,,circle,30
YALI0E18832g,2,changed_regulation,green,,circle,30
YALI0B11902g,2,changed_regulation,green,,circle,30
YALI0F18326g,2,changed_regulation,green,,circle,30
YALI0B05104g,2,changed_regulation,green,,circle,30
YALI0C21890g,2,changed_regulation,green,,circle,30
YALI0B13310g,2,changed_regulation,green,,circle,30
YALI0E09012g,2,changed_regulation,green,,circle,30
YALI0B09991g,2,changed_regulation,green,,circle,30
YALI0B10714g,2,upregulated,red,,circle,30
YALI0A00682g,2,changed_regulation,green,,circle,30
YALI0E16192g,2,lowly_expressed,lightblue,,circle,30
YALI0B21912g,2,lowly_expressed,lightblue,,circle,30
YALI0B12782g,2,lowly_expressed,lightblue,,circle,30
YALI0C23056g,15,changed_regulation,green,Transcription_Factor,roundrectangle,80
YALI0E04312g,2,changed_regulation,green,,circle,30
YALI0E22880g,2,changed_regulation,green,,circle,30
YALI0E34687g,2,downregulated,darkblue,,circle,30
YALI0F13453g,2,downregulated,darkblue,,circle,30
YALI0E12705g,2,downregulated,darkblue,,circle,30
YALI0B03388g,2,changed_regulation,green,,circle,30
YALI0D15840g,2,lowly_expressed,lightblue,,circle,30
YALI0E17303g,2,downregulated,darkblue,,circle,30
YALI0C05995g,15,changed_regulation,green,Transcription_Factor,roundrectangle,80
YALI0E17105g,2,changed_regulation,green,,circle,30
YALI0D14762g,2,downregulated,darkblue,,circle,30
YALI0F09581g,2,changed_regulation,green,,circle,30
YALI0E03762g,2,changed_regulation,green,,circle,30
YALI0F23595g,2,changed_regulation,green,,circle,30
YALI0B17424g,2,changed_regulation,green,,circle,30
YALI0F08591g,2,changed_regulation,green,,circle,30
YALI0D12078g,2,changed_regulation,green,,circle,30
YALI0E31691g,2,downregulated,darkblue,,circle,30
YALI0E17017g,2,changed_regulation,green,,circle,30
YALI0F16005g,2,lowly_expressed,lightblue,,circle,30
YALI0C05511g,2,lowly_expressed,lightblue,,circle,30
YALI0E32681g,2,lowly_expressed,lightblue,,circle,30
YALI0F27599g,2,lowly_expressed,lightblue,,circle,30
YALI0C13860g,2,lowly_expressed,lightblue,,circle,30
YALI0E22935g,2,downregulated,darkblue,,circle,30
YALI0D22308g,2,lowly_expressed,lightblue,,circle,30
YALI0E11209g,2,changed_regulation,green,,circle,30
YALI0F06490g,2,changed_regulation,green,,circle,30
YALI0E02904g,2,changed_regulation,green,,circle,30
YALI0C00671g,2,changed_regulation,green,,circle,30
YALI0A07403g,2,changed_regulation,green,,circle,30
YALI0A08077g,2,changed_regulation,green,,circle,30
YALI0A19602g,2,changed_regulation,green,,circle,30
YALI0F10219g,2,changed_regulation,green,,circle,30
YALI0F11077g,2,changed_regulation,green,,circle,30
YALI0E03828g,2,changed_regulation,green,,circle,30
YALI0B08030g,2,changed_regulation,green,,circle,30
YALI0A05159g,2,changed_regulation,green,,circle,30
YALI0E17193g,2,changed_regulation,green,,circle,30
YALI0C09614g,2,changed_regulation,green,,circle,30
P35527,2,highly_expressed,orange,,circle,30
YALI0E05115g,2,highly_expressed,orange,,circle,30
YALI0E01078g,2,changed_regulation,green,,circle,30
YALI0D09757g,15,highly_expressed,orange,Transcription_Factor,roundrectangle,80
YALI0C10945g,2,lowly_expressed,lightblue,,circle,30
YALI0C01441g,2,changed_regulation,green,,circle,30
YALI0F00968g,2,changed_regulation,green,,circle,30
YALI0B14729g,2,changed_regulation,green,,circle,30
YALI0C18447g,2,changed_regulation,green,,circle,30
YALI0F01859g,2,changed_regulation,green,,circle,30
YALI0F20878g,2,changed_regulation,green,,circle,30
YALI0B21662g,2,downregulated,darkblue,,circle,30
P00761 SWISS-PROT:P00761,2,changed_regulation,green,,circle,30
YALI0F03201g,2,changed_regulation,green,,circle,30
YALI0C04213g,2,changed_regulation,green,,circle,30
YALI0E34771g,2,changed_regulation,green,,circle,30
YALI0C03267g,2,changed_regulation,green,,circle,30
P12035,2,changed_regulation,green,,circle,30
YALI0A03773g,2,changed_regulation,green,,circle,30
YALI0D15444g,2,changed_regulation,green,,circle,30
YALI0F12683g,2,changed_regulation,green,,circle,30
YALI0F22737g,2,changed_regulation,green,,circle,30
YALI0F08635g,2,changed_regulation,green,,circle,30
P04264,2,changed_regulation,green,,circle,30
YALI0C16049g,2,highly_expressed,orange,,circle,30
YALI0F26609g,2,changed_regulation,green,,circle,30
YALI0B14355g,2,downregulated,darkblue,,circle,30
YALI0D01804g,2,changed_regulation,green,,circle,30
YALI0B00836g,2,changed_regulation,green,,circle,30
YALI0D07612g,2,changed_regulation,green,,circle,30
YALI0A07018g,2,downregulated,darkblue,,circle,30
YALI0E30943g,2,downregulated,darkblue,,circle,30
YALI0A00638g,2,lowly_expressed,lightblue,,circle,30
YALI0F19404g,2,changed_regulation,green,,circle,30
P13645,2,changed_regulation,green,,circle,30
YALI0D22957g,2,highly_expressed,orange,,circle,30
YALI0A20295g,2,changed_regulation,green,,circle,30
YALI0E17457g,2,changed_regulation,green,,circle,30
YALI0F08437g,2,changed_regulation,green,,circle,30
YALI0C12210g,2,highly_expressed,orange,,circle,30
YALI0F11869g,2,upregulated,red,,circle,30
YALI0D25740g,2,changed_regulation,green,,circle,30
YALI0C21318g,2,highly_expressed,orange,,circle,30
YALI0E20955g,2,highly_expressed,orange,,circle,30
YALI0F20196g,2,changed_regulation,green,,circle,30
YALI0B14949g,2,changed_regulation,green,,circle,30
YALI0C21934g,2,downregulated,darkblue,,circle,30
YALI0F24673g,2,changed_regulation,green,,circle,30
YALI0E12419g,2,lowly_expressed,lightblue,,circle,30
YALI0F29821g,2,highly_expressed,orange,,circle,30
YALI0D24519g,2,highly_expressed,orange,,circle,30
YALI0F31471g,2,highly_expressed,orange,,circle,30
YALI0C06083g,2,highly_expressed,orange,,circle,30
YALI0E16929g,2,changed_regulation,green,,circle,30
P02768-1,2,changed_regulation,green,,circle,30
YALI0E04136g,2,changed_regulation,green,,circle,30
YALI0F18282g,2,downregulated,darkblue,,circle,30
YALI0D18436g,2,changed_regulation,green,,circle,30
YALI0F02651g,2,changed_regulation,green,,circle,30
YALI0E00660g,2,upregulated,red,,circle,30
YALI0E15686g,2,highly_expressed,orange,,circle,30
YALI0A18722g,2,lowly_expressed,lightblue,,circle,30
YALI0D22418g,2,changed_regulation,green,,circle,30
YALI0B21032g,2,changed_regulation,green,,circle,30
YALI0D26315g,2,highly_expressed,orange,,circle,30
YALI0B04136g,2,lowly_expressed,lightblue,,circle,30
YALI0C12144g,2,highly_expressed,orange,,circle,30
YALI0B23452g,2,changed_regulation,green,,circle,30
YALI0E00726g,2,changed_regulation,green,,circle,30
YALI0D16445g,2,changed_regulation,green,,circle,30
YALI0A15103g,2,changed_regulation,green,,circle,30
YALI0E24453g,2,changed_regulation,green,,circle,30
YALI0D03740g,2,changed_regulation,green,,circle,30
YALI0B04862g,2,lowly_expressed,lightblue,,circle,30
YALI0A14784g,2,highly_expressed,orange,,circle,30
YALI0F16049g,2,lowly_expressed,lightblue,,circle,30
YALI0E29997g,2,changed_regulation,green,,circle,30
YALI0F21263g,2,changed_regulation,green,,circle,30
YALI0B20658g,2,changed_regulation,green,,circle,30
Q3SX28,2,changed_regulation,green,,circle,30
YALI0C16731g,2,changed_regulation,green,,circle,30
YALI0D16962g,2,changed_regulation,green,,circle,30
YALI0D16401g,2,changed_regulation,green,,circle,30
YALI0E19745g,2,highly_expressed,orange,,circle,30
YALI0E31405g,2,changed_regulation,green,,circle,30
YALI0E18502g,2,changed_regulation,green,,circle,30
YALI0E30481g,2,lowly_expressed,lightblue,,circle,30
YALI0B02838g,2,highly_expressed,orange,,circle,30
YALI0E16016g,2,downregulated,darkblue,,circle,30
YALI0E10307g,2,highly_expressed,orange,,circle,30
YALI0D08052g,2,highly_expressed,orange,,circle,30
YALI0F16665g,2,lowly_expressed,lightblue,,circle,30
YALI0D09251g,2,lowly_expressed,lightblue,,circle,30
YALI0A12133g,2,downregulated,darkblue,,circle,30
YALI0B01408g,2,downregulated,darkblue,,circle,30
YALI0D13684g,2,lowly_expressed,lightblue,,circle,30
YALI0E35024g,2,highly_expressed,orange,,circle,30
YALI0B18722g,2,lowly_expressed,lightblue,,circle,30
YALI0F01738g,2,lowly_expressed,lightblue,,circle,30
YALI0C03201g,2,lowly_expressed,lightblue,,circle,30
YALI0F09625g,2,highly_expressed,orange,,circle,30
YALI0C23232g,2,lowly_expressed,lightblue,,circle,30
YALI0D22770g,2,changed_regulation,green,,circle,30
YALI0D27038g,2,changed_regulation,green,,circle,30
YALI0D16247g,2,changed_regulation,green,,circle,30
YALI0F09383g,2,highly_expressed,orange,,circle,30
YALI0C03003g,2,changed_regulation,green,,circle,30
YALI0C17545g,2,changed_regulation,green,,circle,30
YALI0D07766g,2,changed_regulation,green,,circle,30
YALI0F18359g,2,changed_regulation,green,,circle,30
YALI0C07150g,2,changed_regulation,green,,circle,30
YALI0A18062g,2,lowly_expressed,lightblue,,circle,30
A2VCT4,2,highly_expressed,orange,,circle,30
Q3SZR3,2,changed_regulation,green,,circle,30
P13647,2,changed_regulation,green,,circle,30
YALI0D11044g,2,changed_regulation,green,,circle,30
YALI0B17842g,2,lowly_expressed,lightblue,,circle,30
YALI0F04972g,2,highly_expressed,orange,,circle,30
YALI0E34540g,2,changed_regulation,green,,circle,30
YALI0B07898g,2,changed_regulation,green,,circle,30
YALI0E04785g,2,changed_regulation,green,,circle,30
YALI0F11099g,2,changed_regulation,green,,circle,30
YALI0B22616g,2,changed_regulation,green,,circle,30
YALI0D04312g,2,lowly_expressed,lightblue,,circle,30
YALI0F31405g,2,changed_regulation,green,,circle,30
YALI0E31955g,2,changed_regulation,green,,circle,30
YALI0E14443g,2,downregulated,darkblue,,circle,30
YALI0C17633g,2,changed_regulation,green,,circle,30
YALI0C23386g,2,upregulated,red,,circle,30
YALI0B02816g,2,changed_regulation,green,,circle,30
Q3TTY5,2,changed_regulation,green,,circle,30
YALI0C13178g,15,changed_regulation,green,Transcription_Factor,roundrectangle,80
YALI0D03179g,2,downregulated,darkblue,,circle,30
YALI0B06941g,2,highly_expressed,orange,,circle,30
YALI0F11979g,15,changed_regulation,green,Transcription_Factor,roundrectangle,80
YALI0D12705g,2,changed_regulation,green,,circle,30
YALI0A02222g,2,lowly_expressed,lightblue,,circle,30
YALI0B02266g,2,highly_expressed,orange,,circle,30
YALI0E11869g,2,changed_regulation,green,,circle,30
YALI0E27005g,2,downregulated,darkblue,,circle,30
YALI0F22033g,2,upregulated,red,,circle,30
YALI0B19668g,2,downregulated,darkblue,,circle,30
YALI0E23408g,2,changed_regulation,green,,circle,30
YALI0E27720g,2,downregulated,darkblue,,circle,30
YALI0F07865g,2,changed_regulation,green,,circle,30
YALI0C21648g,2,changed_regulation,green,,circle,30
YALI0F05874g,2,downregulated,darkblue,,circle,30
YALI0C11715g,2,changed_regulation,green,,circle,30
YALI0A16207g,2,changed_regulation,green,,circle,30
YALI0F05390g,2,changed_regulation,green,,circle,30
YALI0E28809g,2,changed_regulation,green,,circle,30
YALI0A04939g,2,changed_regulation,green,,circle,30
YALI0E07513g,2,lowly_expressed,lightblue,,circle,30
YALI0F09053g,2,highly_expressed,orange,,circle,30
YALI0D12518g,2,lowly_expressed,lightblue,,circle,30
YALI0A16698g,2,lowly_expressed,lightblue,,circle,30
YALI0B22125g,2,highly_expressed,orange,,circle,30
YALI0B02544g,2,highly_expressed,orange,,circle,30
YALI0F03157g,15,changed_regulation,green,Transcription_Factor,roundrectangle,80
YALI0A17149g,2,lowly_expressed,lightblue,,circle,30
YALI0E29865g,2,downregulated,darkblue,,circle,30
YALI0B09812g,2,upregulated,red,,circle,30
YALI0F11319g,2,changed_regulation,green,,circle,30
YALI0F19976g,2,changed_regulation,green,,circle,30
YALI0E10769g,2,changed_regulation,green,,circle,30
YALI0B16456g,2,changed_regulation,green,,circle,30
YALI0D16863g,2,changed_regulation,green,,circle,30
YALI0D09042g,2,changed_regulation,green,,circle,30
YALI0E27698g,2,changed_regulation,green,,circle,30
YALI0F26631g,2,changed_regulation,green,,circle,30
YALI0E06721g,2,changed_regulation,green,,circle,30
YALI0C05599g,2,downregulated,darkblue,,circle,30
YALI0B12320g,2,downregulated,darkblue,,circle,30
YALI0C19261g,2,changed_regulation,green,,circle,30
YALI0A17127g,2,highly_expressed,orange,,circle,30
YALI0C18513g,2,lowly_expressed,lightblue,,circle,30
YALI0B09999g,2,highly_expressed,orange,,circle,30
YALI0D10989g,2,lowly_expressed,lightblue,,circle,30
YALI0A01353g,2,upregulated,red,,circle,30
YALI0A18568g,2,downregulated,darkblue,,circle,30
YALI0B04598g,2,changed_regulation,green,,circle,30
YALI0B12694g,2,downregulated,darkblue,,circle,30
Q2KJC7,2,changed_regulation,green,,circle,30
P05784,2,changed_regulation,green,,circle,30
YALI0E01452g,2,changed_regulation,green,,circle,30
YALI0D03465g,2,changed_regulation,green,,circle,30
YALI0D26103g,2,downregulated,darkblue,,circle,30
YALI0E27830g,2,lowly_expressed,lightblue,,circle,30
YALI0E34309g,2,lowly_expressed,lightblue,,circle,30
YALI0A21076g,2,lowly_expressed,lightblue,,circle,30
YALI0F02189g,2,upregulated,red,,circle,30
YALI0B18392g,2,changed_regulation,green,,circle,30
YALI0A04653g,2,changed_regulation,green,,circle,30
YALI0B16984g,2,downregulated,darkblue,,circle,30
YALI0E13904g,2,changed_regulation,green,,circle,30
YALI0D20416g,2,lowly_expressed,lightblue,,circle,30
YALI0D26510g,2,changed_regulation,green,,circle,30
YALI0E20141g,2,changed_regulation,green,,circle,30
Q9QWL7,2,changed_regulation,green,,circle,30
YALI0A06523g,2,changed_regulation,green,,circle,30
YALI0F15895g,2,changed_regulation,green,,circle,30
YALI0E20757g,2,highly_expressed,orange,,circle,30
YALI0F16643g,2,changed_regulation,green,,circle,30
YALI0E00484g,2,highly_expressed,orange,,circle,30
YALI0C17391g,2,highly_expressed,orange,,circle,30
YALI0B06600g,2,highly_expressed,orange,,circle,30
YALI0C12881g,2,highly_expressed,orange,,circle,30
YALI0F03069g,2,lowly_expressed,lightblue,,circle,30
YALI0D06567g,2,changed_regulation,green,,circle,30
YALI0C20911g,2,changed_regulation,green,,circle,30
YALI0F22297g,2,downregulated,darkblue,,circle,30
YALI0B14443g,2,changed_regulation,green,,circle,30
YALI0D11660g,2,changed_regulation,green,,circle,30
YALI0A11473g,2,highly_expressed,orange,,circle,30
YALI0B11506g,2,changed_regulation,green,,circle,30
YALI0F22649g,15,lowly_expressed,lightblue,Transcription_Factor,roundrectangle,80
YALI0C05951g,2,changed_regulation,green,,circle,30
YALI0A07821g,2,changed_regulation,green,,circle,30
YALI0E10571g,2,lowly_expressed,lightblue,,circle,30
P02663,2,changed_regulation,green,,circle,30
YALI0F17996g,2,lowly_expressed,lightblue,,circle,30
YALI0E10549g,2,changed_regulation,green,,circle,30
YALI0C00561g,2,downregulated,darkblue,,circle,30
YALI0E01034g,2,changed_regulation,green,,circle,30
YALI0D12188g,2,changed_regulation,green,,circle,30
YALI0D07392g,2,downregulated,darkblue,,circle,30
YALI0E30811g,2,lowly_expressed,lightblue,,circle,30
YALI0C05104g,2,changed_regulation,green,,circle,30
YALI0C18557g,2,highly_expressed,orange,,circle,30
YALI0E13684g,2,changed_regulation,green,,circle,30
YALI0C03091g,2,changed_regulation,green,,circle,30
YALI0B02002g,2,changed_regulation,green,,circle,30
YALI0F01034g,2,changed_regulation,green,,circle,30
YALI0C17237g,2,changed_regulation,green,,circle,30
YALI0A15147g,2,lowly_expressed,lightblue,,circle,30
YALI0C00385g,2,changed_regulation,green,,circle,30
YALI0D24750g,2,changed_regulation,green,,circle,30
YALI0E14927g,2,lowly_expressed,lightblue,,circle,30
YALI0C23364g,2,changed_regulation,green,,circle,30
YALI0E14322g,2,highly_expressed,orange,,circle,30
YALI0E03322g,2,highly_expressed,orange,,circle,30
YALI0E14036g,2,upregulated,red,,circle,30
YALI0C23276g,2,changed_regulation,green,,circle,30
YALI0F17490g,2,changed_regulation,green,,circle,30
YALI0E32043g,2,highly_expressed,orange,,circle,30
YALI0C03916g,2,highly_expressed,orange,,circle,30
YALI0C23617g,2,downregulated,darkblue,,circle,30
YALI0A18942g,2,lowly_expressed,lightblue,,circle,30
YALI0B05940g,2,lowly_expressed,lightblue,,circle,30
YALI0B02750g,2,changed_regulation,green,,circle,30
YALI0D16885g,2,changed_regulation,green,,circle,30
YALI0E18117g,2,changed_regulation,green,,circle,30
YALI0B17666g,2,changed_regulation,green,,circle,30
YALI0E19162g,2,changed_regulation,green,,circle,30
YALI0C10428g,2,changed_regulation,green,,circle,30
YALI0E30921g,2,changed_regulation,green,,circle,30
YALI0D24629g,2,highly_expressed,orange,,circle,30
YALI0C11011g,2,highly_expressed,orange,,circle,30
YALI0B15884g,2,lowly_expressed,lightblue,,circle,30
YALI0E02354g,2,changed_regulation,green,,circle,30
Q3ZBD7,2,changed_regulation,green,,circle,30
YALI0E20405g,2,upregulated,red,,circle,30
YALI0F07821g,2,downregulated,darkblue,,circle,30
YALI0F24563g,2,highly_expressed,orange,,circle,30
YALI0A00759g,2,lowly_expressed,lightblue,,circle,30
YALI0D11000g,2,downregulated,darkblue,,circle,30
YALI0E15466g,2,changed_regulation,green,,circle,30
YALI0D02497g,2,changed_regulation,green,,circle,30
YALI0A04961g,2,changed_regulation,green,,circle,30
YALI0D26928g,2,changed_regulation,green,,circle,30
YALI0D08228g,2,changed_regulation,green,,circle,30
YALI0B17930g,2,changed_regulation,green,,circle,30
YALI0E06919g,2,changed_regulation,green,,circle,30
