Gene,border,centrality_betweenness,centrality_degree,centrality_eigenvector_weighted,class,color,feature,shape,size
YALI0E04312g,2,0.0,0.0007541478129713424,8.851677515231514e-14,changed_regulation,green,,circle,30
YALI0F18656g,2,0.0,0.0007541478129713424,5.077117192548041e-11,changed_regulation,green,,circle,30
YALI0A05995g,2,1.1383363214661772e-06,0.0015082956259426848,9.241857060874096e-25,changed_regulation,green,,circle,30
YALI0B17644g,2,6.8300179287970636e-06,0.0015082956259426848,8.967391315333975e-22,case_upregulated,darkblue,,circle,30
YALI0F17556g,2,7.588908809774514e-08,0.006033182503770739,0.03505897400986232,control_upregulated,red,,circle,30
YALI0F03388g,15,0.0003310290649671243,0.0022624434389140274,1.2578896796052263e-09,changed_regulation,green,Transcription_Factor,roundrectangle,80
YALI0F11077g,2,0.0,0.0022624434389140274,3.173119696715721e-11,changed_regulation,green,,circle,30
YALI0E23749g,2,0.001986299457069497,0.023378582202111614,0.0008065851057339522,changed_regulation,green,,circle,30
YALI0E32483g,2,0.005179263961073531,0.0030165912518853697,1.1925220112722547e-05,control_overexpressed,orange,,circle,30
YALI0F27071g,2,0.013134930483129676,0.00904977375565611,4.738811356393302e-10,changed_regulation,green,,circle,30
YALI0E03212g,2,0.0,0.0,7.01009922802087e-33,case_overexpressed,lightblue,,circle,30
YALI0C00495g,2,0.0007834277077935837,0.005279034690799397,1.2632497742348344e-10,changed_regulation,green,,circle,30
YALI0E04829g,2,1.1383363214661772e-06,0.0015082956259426848,9.241857060874096e-25,case_overexpressed,lightblue,,circle,30
YALI0E09015g,2,0.0,0.0007541478129713424,1.584587566382478e-21,case_upregulated,darkblue,,circle,30
YALI0B03124g,2,0.0014702398597913023,0.006787330316742082,7.173184894987106e-09,changed_regulation,green,,circle,30
YALI0F16313g,2,0.0,0.0015082956259426848,1.2112426248586947e-07,case_overexpressed,lightblue,,circle,30
YALI0D12364g,2,4.2658175834475775e-05,0.0022624434389140274,1.6482165082453263e-09,changed_regulation,green,,circle,30
YALI0E01408g,2,0.0,0.0007541478129713424,6.534979798500849e-25,changed_regulation,green,,circle,30
YALI0E20449g,15,0.004864492674315023,0.011312217194570135,7.3218284124848655e-06,case_overexpressed,lightblue,Transcription_Factor,roundrectangle,80
