Gene,FC_t1,FC_t2,Z,Class,Feature
RPR1_1,0.0,0.0,0.0,,
RPR1_2,0.0,0.0,0.0,,
SCR1,0.0,0.0,0.0,,
SNR14,0.0,0.0,0.0,,
SNR17_1,0.0,0.0,0.0,,
SNR17_2,0.0,0.0,0.0,,
SNR17_3,0.0,0.0,0.0,,
SNR20,0.0,0.0,0.0,,
SNR6,0.0,0.0,0.0,,
SNR7,0.0,0.0,0.0,,
SRN19_1,0.0,0.0,0.0,,
SRN19_2,0.0,0.0,0.0,,
YALI0A00110g,0.0,0.0,0.0,,
YALI0A00132g,1.4639268981815257,-0.2485829312186264,-1.2862606289062861,,
YALI0A00154g,-1.6827687847151234,2.077140012858764,2.623887582924604,changed_regulation,
YALI0A00176g,0.0,0.5643642333856862,0.5643642333856862,,
YALI0A00198g,0.0,0.0,0.0,,
YALI0A00212g,-3.2798876811638205,0.45563723018890895,2.467495681617531,changed_regulation,
YALI0A00220r,0.0,0.0,0.0,,
YALI0A00264g,-0.12344724051750067,-0.7294015810011103,-0.6123058595906756,,
YALI0A00286g,0.2673267853023467,0.15917367346922331,-0.07698801123493293,,
YALI0A00297g,0.0,0.0,0.0,,
YALI0A00308t,0.0,0.0,0.0,,
YALI0A00330g,-0.5257437303438406,-0.20044576243843737,0.3183891410337917,,
YALI0A00352g,0.25090853454564616,0.039255310867872324,-0.17984271854945555,,
YALI0A00369g,0.0,0.0,0.0,,
YALI0A00374g,0.0,0.0,0.0,,
YALI0A00396g,-0.09784260380873379,0.2560730434591581,0.29176864302085775,,
YALI0A00418g,-1.5885000592920964,-0.5992230091936752,0.6200796111550889,,
YALI0A00440g,-0.610293403173379,0.44541384506202636,0.8109878287408478,,
YALI0A00462r,0.0,0.0,0.0,,
YALI0A00506g,1.9632698154931643,1.2374215600741598,-0.9230379915201679,case_overexpressed,
YALI0A00528g,0.0,0.0,0.0,,
YALI0A00550g,0.0,0.0,0.0,,
YALI0A00572g,0.0,0.0,0.0,,
YALI0A00594g,1.0734475562384214,-0.07271044570395516,-0.9615311964953429,,
YALI0A00616g,-1.8988971447253886,0.8836660408896121,2.539047687534258,changed_regulation,
YALI0A00638g,0.7287164803064791,-1.2957033014514594,-1.985778005370173,control_upregulated,
YALI0A00660g,0.08963646649314357,0.5968552428669609,0.5368743600879128,,
YALI0A00682g,-2.746143399262026,0.4414373002990274,2.1019546750373435,changed_regulation,
YALI0A00715r,0.0,0.0,0.0,,
YALI0A00759g,-1.1137143225045576,-0.004995139549678414,0.8990338988670806,,
YALI0A00781g,0.45789182505516696,0.34461932091554975,-0.1417605143657668,,
YALI0A00792r,0.0,0.0,0.0,,
YALI0A00803g,-1.0370450651193228,-0.18647495751724208,0.6691351417954721,,
YALI0A00825g,0.48281016380507463,-0.010730580572417539,-0.48577870180341975,,
YALI0A00847g,0.6848881364701958,1.2907133248361222,0.5806317423107458,case_upregulated,
